Geo,Year,SFDU,MFDU,GQDU
48201432302,2019,0,1017,0
48201432303,2019,61,1689,0
48201432401,2019,0,2167,0
48201432402,2019,2,1226,0
48201432501,2019,163,1279,0
48201432502,2019,133,1036,0
48201432600,2019,393,769,0
48201432703,2019,271,1045,0
48201432704,2019,59,786,0
48201432705,2019,30,704,0
48201432706,2019,43,1020,0
48201432803,2019,0,1615,0
48201432804,2019,149,1211,0
48201432805,2019,3,720,0
48201432806,2019,48,1109,0
48201432901,2019,166,1299,0
48201432903,2019,98,493,0
48201432904,2019,305,1419,0
48201433003,2019,0,1583,0
48201433004,2019,0,1203,0
48201433005,2019,0,694,0
48201433006,2019,0,515,0
48201433007,2019,3,846,0
48201433100,2019,11,1038,0
48201433201,2019,789,701,0
48201433202,2019,828,733,0
48201433300,2019,1531,259,0
48201433400,2019,320,1370,0
48201433503,2019,50,713,0
48201433504,2019,68,955,0
48201433505,2019,32,457,0
48201433506,2019,21,297,0
48201433507,2019,73,1067,0
48201433601,2019,0,1681,0
48201433602,2019,0,1166,0
48201440101,2019,130,685,0
48201440102,2019,1253,542,0
48201450100,2019,366,240,0
48201450200,2019,1476,809,0
48201450301,2019,154,1039,0
48201450302,2019,243,1639,0
48201450401,2019,74,377,0
48201450402,2019,282,1121,0
48201450500,2019,983,1310,0
48201450600,2019,878,1553,0
48201450700,2019,2254,242,0
48201450801,2019,300,995,0
48201450803,2019,353,1184,0
48201450804,2019,206,696,0
48201450900,2019,825,935,0
48201451003,2019,94,532,0
48201451004,2019,141,824,0
48201451005,2019,118,695,0
48201451006,2019,399,2336,0
48201451100,2019,893,1176,0
48201451200,2019,1134,6,0
48201451301,2019,1021,638,0
48201451302,2019,1079,652,0
48201451401,2019,573,2110,0
48201451404,2019,292,1093,0
48201451405,2019,201,1016,0
48201451406,2019,356,1812,0
48201451407,2019,94,476,0
48201451501,2019,36,1166,0
48201451502,2019,485,1741,0
48201451603,2019,729,463,0
48201451604,2019,1141,690,0
48201451605,2019,384,592,0
48201451606,2019,1476,2223,0
48201451700,2019,637,1173,0
48201451800,2019,1076,953,0
48201451902,2019,915,2,0
48201451903,2019,179,1200,0
48201451904,2019,952,1269,0
48201452001,2019,696,1332,0
48201452002,2019,61,1733,0
48201452101,2019,1121,1825,0
48201452102,2019,1,625,0
48201452103,2019,26,1756,0
48201452202,2019,88,1583,0
48201452203,2019,10,1588,0
48201452204,2019,15,1552,0
48201452300,2019,617,120,0
48201452401,2019,600,527,0
48201452402,2019,1068,459,0
48201452501,2019,213,584,0
48201452502,2019,590,1138,0
48201452601,2019,6,1191,0
48201452602,2019,935,12,0
48201452701,2019,1314,28,0
48201452702,2019,861,53,0
48201452703,2019,451,873,0
48201452801,2019,1106,912,0
48201452802,2019,464,1287,0
48201452900,2019,604,635,0
48201453001,2019,441,165,0
48201453002,2019,1330,93,0
48201453100,2019,369,1292,0
48201453201,2019,53,456,0
48201453202,2019,259,1648,0
48201453300,2019,2,1062,0
48201453401,2019,648,373,0
48201453403,2019,398,1151,0
48201453404,2019,573,845,0
48201453405,2019,628,923,0
48201453501,2019,1115,949,0
48201453502,2019,825,318,0
48201453601,2019,359,397,0
48201453603,2019,729,162,0
48201453604,2019,851,259,0
48201453701,2019,1029,223,0
48201453702,2019,304,1212,0
48201453800,2019,1059,283,0
48201453901,2019,1393,3,0
48201453902,2019,837,230,0
48201454000,2019,1501,2,0
48201454100,2019,812,320,0
48201454200,2019,1262,0,0
48201454302,2019,2140,3,0
48201454303,2019,769,775,0
48201454304,2019,403,849,0
48201454305,2019,561,1188,0
48201454400,2019,70,1179,0
48201454502,2019,871,127,0
48201454503,2019,726,0,0
48201454504,2019,1408,111,0
48201454505,2019,911,5,0
48201454600,2019,706,1857,0
48201454700,2019,2259,281,0
48201454801,2019,752,821,0
48201454802,2019,1318,295,0
48201454901,2019,859,135,0
48201454902,2019,2116,449,0
48201455000,2019,700,348,0
48201455102,2019,1060,73,0
48201455103,2019,1274,123,0
48201455104,2019,1083,102,0
48201455200,2019,1572,33,0
48201455300,2019,813,4799,0
48201510100,2019,743,1013,0
48201510201,2019,229,2224,0
48201510202,2019,940,4884,0
48201510301,2019,935,692,0
48201510302,2019,1000,554,0
48201510400,2019,1285,912,0
48201510500,2019,1446,3360,0
48201510601,2019,897,1579,0
48201510602,2019,1287,1624,0
48201510701,2019,220,1500,0
48201510702,2019,810,204,0
48201510801,2019,1541,1296,0
48201510802,2019,848,310,0
48201510803,2019,439,1357,0
48201510901,2019,2097,342,0
48201510902,2019,1122,1440,0
48201511001,2019,926,601,0
48201511003,2019,695,885,0
48201511004,2019,525,490,0
48201511100,2019,1294,802,0
48201511201,2019,1032,251,0
48201511202,2019,1105,198,0
48201511301,2019,1781,484,0
48201511302,2019,1644,584,0
48201511400,2019,1225,265,0
48201511501,2019,1080,699,0
48201511502,2019,2072,186,0
48201511600,2019,1326,804,0
48201520100,2019,865,567,0
48201520200,2019,976,599,0
48201520301,2019,425,525,0
48201520302,2019,475,589,0
48201520400,2019,463,566,0
48201520501,2019,563,936,0
48201520502,2019,681,406,0
48201520601,2019,260,955,0
48201520603,2019,202,246,0
48201520604,2019,565,693,0
48201520700,2019,1192,427,0
48201521000,2019,331,476,0
48201521100,2019,236,474,0
48201521201,2019,180,276,0
48201521202,2019,490,1198,0
48201521300,2019,1729,657,1
48201521401,2019,156,345,119
48201521402,2019,487,329,112
48201521501,2019,252,71,317
48201521502,2019,980,279,65
48201521600,2019,1129,80,0
48201521701,2019,154,1304,0
48201521702,2019,96,1438,0
48201521800,2019,1591,364,0
48201521900,2019,1683,966,1
48201522001,2019,548,598,0
48201522002,2019,436,476,1
48201522101,2019,489,417,212
48201522102,2019,770,655,336
48201522201,2019,575,763,1
48201522202,2019,622,829,2
48201522301,2019,486,1330,0
48201522302,2019,378,860,213
48201522401,2019,1114,933,1
48201522402,2019,799,1657,0
48201522500,2019,1748,78,0
48201530101,2019,334,1262,0
48201530102,2019,141,901,0
48201530200,2019,1770,233,0
48201530300,2019,1309,143,0
48201530400,2019,841,164,0
48201530501,2019,447,335,0
48201530502,2019,514,410,0
48201530600,2019,1002,475,0
48201530701,2019,151,95,132
48201530702,2019,818,479,0
48201530800,2019,1814,251,0
48201530900,2019,1258,357,0
48201531000,2019,1505,282,0
48201531100,2019,1071,45,0
48201531200,2019,1069,816,0
48201531300,2019,450,1614,0
48201531400,2019,672,353,0
48201531500,2019,1133,213,0
48201531600,2019,1292,157,0
48201531700,2019,1336,30,0
48201531800,2019,1000,31,0
48201531900,2019,1445,157,0
48201532003,2019,178,982,0
48201532004,2019,594,774,0
48201532101,2019,391,1249,0
48201532102,2019,274,742,0
48201532200,2019,24,1493,0
48201532301,2019,112,1389,0
48201532302,2019,769,838,0
48201532400,2019,2068,337,0
48201532502,2019,1375,101,0
48201532503,2019,1337,0,0
48201532504,2019,1667,19,0
48201532600,2019,1532,532,0
48201532700,2019,1229,707,0
48201532800,2019,531,415,0
48201532900,2019,803,768,0
48201533000,2019,759,419,0
48201533100,2019,1948,162,0
48201533200,2019,971,394,0
48201533301,2019,865,43,2
48201533302,2019,882,34,0
48201533401,2019,1424,0,0
48201533402,2019,1962,48,0
48201533500,2019,1292,101,0
48201533600,2019,884,804,0
48201533701,2019,853,958,0
48201533702,2019,678,1,0
48201533802,2019,1883,40,0
48201533803,2019,1341,0,0
48201533804,2019,1652,0,0
48201533902,2019,305,596,149
48201533903,2019,1376,2,0
48201533904,2019,1179,3,0
48201534001,2019,709,459,0
48201534002,2019,1399,130,3
48201534003,2019,666,153,0
48201534101,2019,922,11,0
48201534102,2019,1613,4,0
48201534201,2019,690,45,0
48201534203,2019,465,202,0
48201534204,2019,1447,627,0
48201534205,2019,1377,505,0
48201540101,2019,2348,1,0
48201540102,2019,1293,486,0
48201540200,2019,455,567,0
48201540502,2019,1501,1445,0
48201540503,2019,265,253,0
48201540504,2019,401,389,0
48201540601,2019,1316,173,1
48201540602,2019,1226,591,191
48201540700,2019,2652,131,0
48201540800,2019,1892,1537,0
48201540901,2019,956,120,0
48201540903,2019,93,897,0
48201540904,2019,1182,991,0
48201541004,2019,1742,534,0
48201541005,2019,516,1533,0
48201541006,2019,1406,128,0
48201541007,2019,2252,425,0
48201541008,2019,1215,1,0
48201541009,2019,1697,15,0
48201541100,2019,2311,3,0
48201541203,2019,1215,77,0
48201541204,2019,1462,91,0
48201541205,2019,1085,67,0
48201541206,2019,1384,243,0
48201541207,2019,1379,91,0
48201541301,2019,1397,605,0
48201541302,2019,2027,5,0
48201541401,2019,1311,209,0
48201541402,2019,915,144,0
48201541403,2019,683,107,0
48201541404,2019,1129,182,0
48201541500,2019,1866,147,0
48201541603,2019,1291,235,0
48201541604,2019,3732,136,0
48201541701,2019,1414,381,0
48201541702,2019,0,1222,0
48201541703,2019,363,954,0
48201541801,2019,757,643,0
48201541802,2019,238,1609,0
48201541901,2019,611,313,0
48201541902,2019,1519,10,0
48201542001,2019,1257,2,0
48201542002,2019,1130,2,0
48201542003,2019,1009,0,0
48201542004,2019,1184,2,0
48201542103,2019,2310,2,0
48201542104,2019,2106,0,0
48201542105,2019,2590,659,0
48201542106,2019,2603,1,0
48201542107,2019,893,0,0
48201542108,2019,1315,0,0
48201542201,2019,2000,1,0
48201542202,2019,2412,0,0
48201542203,2019,2628,4,0
48201542302,2019,2367,235,0
48201542303,2019,763,206,0
48201542304,2019,1555,0,0
48201542305,2019,1880,0,0
48201542401,2019,872,498,0
48201542402,2019,1298,902,0
48201542500,2019,844,943,0
48201542600,2019,1756,313,0
48201542700,2019,1436,96,0
48201542800,2019,2480,159,0
48201542901,2019,3154,2,0
48201542902,2019,7474,266,0
48201543004,2019,7487,1096,0
48201543005,2019,4553,503,0
48201543006,2019,4976,388,0
48201543007,2019,5778,1159,0
48201543008,2019,2088,2,0
48201543009,2019,928,0,0
48201543010,2019,1381,0,0
48201543011,2019,1352,0,0
48201543100,2019,1049,0,0
48201543201,2019,1318,1191,0
48201543202,2019,510,1226,0
48201550101,2019,190,631,0
48201550102,2019,186,439,0
48201550201,2019,43,775,0
48201550202,2019,215,616,0
48201550303,2019,13,1258,0
48201550304,2019,324,501,0
48201550305,2019,466,727,0
48201550306,2019,744,764,0
48201550307,2019,187,748,0
48201550308,2019,16,1396,0
48201550403,2019,365,1308,0
48201550404,2019,1348,777,0
48201550405,2019,1086,785,0
48201550406,2019,906,805,0
48201550407,2019,1023,832,0
48201550500,2019,1170,837,0
48201550601,2019,1862,0,0
48201550602,2019,763,3,0
48201550603,2019,1292,32,0
48201550700,2019,1079,100,0
48201550800,2019,776,4,0
48201550901,2019,1271,131,0
48201550902,2019,1179,121,0
48201551000,2019,760,88,0
48201551101,2019,586,788,0
48201551102,2019,1293,716,0
48201551201,2019,919,657,0
48201551202,2019,727,486,0
48201551300,2019,1134,34,0
48201551400,2019,1157,1515,0
48201551501,2019,580,744,0
48201551502,2019,1152,520,0
48201551601,2019,949,43,0
48201551602,2019,1085,623,0
48201551702,2019,1283,6,0
48201551703,2019,1950,1159,0
48201551704,2019,1047,510,0
48201551705,2019,1596,533,0
48201551800,2019,1844,39,0
48201551901,2019,1,581,0
48201551902,2019,2,2101,0
48201552002,2019,334,603,0
48201552003,2019,1305,1181,0
48201552004,2019,886,334,0
48201552101,2019,1071,433,0
48201552102,2019,1816,519,0
48201552103,2019,889,242,0
48201552200,2019,1941,1059,0
48201552301,2019,1432,105,0
48201552303,2019,360,406,0
48201552304,2019,742,869,0
48201552401,2019,969,503,0
48201552402,2019,948,130,0
48201552501,2019,846,889,0
48201552502,2019,2119,656,0
48201552602,2019,1808,2157,21
48201552603,2019,133,796,114
48201552604,2019,644,42,1
48201552701,2019,442,1410,0
48201552702,2019,843,1227,0
48201552801,2019,1771,1021,0
48201552802,2019,1141,886,0
48201552901,2019,770,798,0
48201552902,2019,1155,1202,0
48201553001,2019,1808,855,0
48201553002,2019,1381,6,0
48201553101,2019,924,685,0
48201553102,2019,725,542,0
48201553201,2019,629,763,0
48201553202,2019,300,1753,0
48201553300,2019,73,1856,0
48201553401,2019,1600,416,0
48201553403,2019,2267,658,0
48201553404,2019,1143,1,0
48201553405,2019,1542,877,0
48201553500,2019,2199,521,0
48201553601,2019,1056,523,0
48201553602,2019,626,432,0
48201553700,2019,1261,293,0
48201553801,2019,1119,196,0
48201553803,2019,1224,446,0
48201553804,2019,1251,455,0
48201553901,2019,1949,106,0
48201554001,2019,775,464,0
48201554002,2019,1579,173,0
48201554103,2019,1937,4,0
48201554104,2019,1298,3,0
48201554201,2019,675,1063,0
48201554202,2019,1150,1313,0
48201554301,2019,2430,247,0
48201554302,2019,1332,564,0
48201554404,2019,1590,248,0
48201554405,2019,2380,321,0
48201554406,2019,1653,0,0
48201554407,2019,2431,3,0
48201554408,2019,2732,2,0
48201554409,2019,2113,406,0
48201554410,2019,1093,51,0
48201554501,2019,2394,2,0
48201554502,2019,2188,0,0
48201554600,2019,1709,2,0
48201554701,2019,671,426,0
48201554702,2019,1776,268,0
48201554803,2019,2284,378,0
48201554804,2019,1584,43,0
48201554805,2019,2294,9,0
48201554806,2019,652,20,0
48201554807,2019,2213,1343,0
48201554808,2019,868,10,0
48201554809,2019,3353,236,0
48201554902,2019,2844,410,0
48201554904,2019,737,81,0
48201554905,2019,3159,609,0
48201554906,2019,956,6,0
48201554907,2019,1146,364,0
48201554908,2019,2186,23,0
48201555001,2019,771,7,0
48201555002,2019,1852,1,0
48201555101,2019,1760,7,0
48201555102,2019,1520,872,0
48201555200,2019,4199,1840,0
48201555301,2019,1965,174,0
48201555303,2019,4970,692,0
48201555304,2019,2695,405,0
48201555305,2019,3636,479,0
48201555401,2019,1357,128,0
48201555403,2019,1226,648,0
48201555404,2019,662,811,0
48201555501,2019,1909,317,0
48201555503,2019,4483,287,0
48201555504,2019,1564,194,0
48201555505,2019,3541,968,0
48201555600,2019,3205,4,0
48201555701,2019,3572,5,0
48201555703,2019,1932,520,0
48201555704,2019,2128,2,0
48201556000,2019,3721,234,0
48201556100,2019,1238,36,0
48201980000,2019,29,64,0
48201980100,2019,33,3,0
48201980200,2019,21,492,0
48201980300,2019,5,4,0
48201980400,2019,4,4,0
48201980700,2019,3,1821,0
48291700100,2019,1610,19,0
48291700200,2019,752,568,0
48291700301,2019,1357,0,0
48291700302,2019,1944,0,0
48291700303,2019,1088,29,0
48291700400,2019,2878,458,0
48291700500,2019,1351,2,0
48291700600,2019,1935,0,0
48291700700,2019,910,3,0
48291700801,2019,1290,0,0
48291700802,2019,1925,861,0
48291700900,2019,856,2,0
48291701000,2019,1566,4,0
48291701100,2019,2833,5,0
48291701200,2019,2488,221,0
48291701300,2019,1591,40,0
48291701400,2019,2789,89,0
48339690101,2019,2150,8,0
48339690102,2019,2804,5,0
48339690203,2019,1555,60,0
48339690204,2019,1295,81,0
48339690205,2019,1558,23,0
48339690206,2019,1383,10,0
48339690207,2019,1938,0,0
48339690300,2019,2473,0,0
48339690403,2019,1342,0,0
48339690404,2019,1472,1,0
48339690405,2019,1866,166,0
48339690406,2019,1042,255,0
48339690407,2019,1983,290,0
48339690408,2019,2114,2,0
48339690501,2019,1730,360,0
48339690502,2019,1822,1,0
48339690503,2019,1412,198,0
48339690603,2019,3070,544,0
48339690604,2019,1271,283,0
48339690605,2019,1438,280,0
48339690606,2019,1715,308,0
48339690607,2019,1356,283,0
48339690608,2019,2178,516,0
48339690609,2019,1480,152,0
48339690610,2019,2372,1054,0
48339690701,2019,1752,2323,0
48339690702,2019,1704,358,0
48339690800,2019,1377,463,0
48339690900,2019,1508,0,0
48339691000,2019,1449,0,0
48339691100,2019,1518,91,0
48339691201,2019,1060,93,0
48339691202,2019,1277,282,0
48339691301,2019,1689,13,0
48339691302,2019,1655,739,0
48339691401,2019,1158,18,0
48339691402,2019,876,1785,0
48339691403,2019,547,1583,0
48339691500,2019,1022,971,0
48339691601,2019,1435,574,0
48339691602,2019,773,1005,0
48339691700,2019,672,3875,0
48339691801,2019,1167,698,0
48339691802,2019,1508,760,0
48339691900,2019,2420,373,0
48339692003,2019,2730,1,0
48339692004,2019,1451,0,0
48339692005,2019,1925,0,0
48339692006,2019,1617,0,0
48339692007,2019,2062,0,0
48339692008,2019,3671,0,0
48339692009,2019,4196,575,0
48339692010,2019,2797,2,0
48339692101,2019,3104,158,0
48339692102,2019,981,471,0
48339692103,2019,1954,648,0
48339692201,2019,2766,0,0
48339692202,2019,2449,0,0
48339692301,2019,1417,0,0
48339692302,2019,1921,0,0
48339692303,2019,1531,2456,0
48339692304,2019,2728,259,0
48339692401,2019,1586,529,0
48339692402,2019,2088,2328,0
48339692501,2019,2549,293,0
48339692502,2019,1055,181,0
48339692601,2019,1197,0,0
48339692603,2019,2297,299,0
48339692604,2019,2489,313,0
48339692605,2019,1176,292,0
48339692701,2019,1195,1,0
48339692702,2019,1946,115,0
48339692802,2019,5221,9,0
48339692803,2019,2549,0,0
48339692804,2019,2226,12,0
48339692900,2019,2006,0,0
48339693001,2019,2321,0,0
48339693002,2019,2106,6,0
48339693102,2019,1858,294,0
48339693103,2019,1079,214,0
48339693104,2019,820,0,0
48339693201,2019,1253,13,0
48339693202,2019,2006,30,0
48339693301,2019,1050,1,0
48339693302,2019,441,380,0
48339693303,2019,584,1008,0
48339693304,2019,899,713,0
48339693401,2019,429,163,0
48339693402,2019,79,536,0
48339693501,2019,248,514,0
48339693502,2019,616,76,0
48339693503,2019,626,575,0
48339693600,2019,490,1925,0
48339693701,2019,1390,2,0
48339693702,2019,1641,1189,0
48339693703,2019,1318,1363,0
48339693800,2019,856,808,0
48339693901,2019,1603,185,0
48339693902,2019,1370,0,0
48339693903,2019,1098,2,0
48339693904,2019,215,0,0
48339694001,2019,2144,0,0
48339694002,2019,2684,0,0
48339694103,2019,1133,25,0
48339694104,2019,1403,11,0
48339694105,2019,2613,44,0
48339694106,2019,2751,0,0
48339694107,2019,2155,0,0
48339694203,2019,1102,179,0
48339694204,2019,3055,19,0
48339694205,2019,654,0,0
48339694206,2019,1503,69,0
48339694207,2019,1364,97,0
48339694208,2019,2021,322,0
48339694209,2019,1042,1,0
48339694210,2019,1358,30,0
48339694303,2019,1723,399,0
48339694304,2019,2647,2,0
48339694305,2019,2694,70,0
48339694306,2019,1406,38,0
48339694307,2019,1852,344,0
48339694308,2019,1281,68,0
48339694309,2019,785,169,0
48339694401,2019,1293,175,0
48339694402,2019,2720,47,0
48339694403,2019,1652,13,0
48339694501,2019,742,80,0
48339694502,2019,2141,0,0
48339694503,2019,4310,0,0
48339694601,2019,907,152,0
48339694602,2019,662,0,0
48339694603,2019,2165,0,0
48339694700,2019,2331,0,0
48473680100,2019,2942,68,0
48473680201,2019,2221,0,0
48473680202,2019,1879,300,0
48473680301,2019,2129,549,0
48473680302,2019,1841,94,0
48473680303,2019,2952,330,0
48473680501,2019,2648,366,0
48473680502,2019,5523,16,0
48473680601,2019,1242,0,0
48473680602,2019,3443,8,0
48473980000,2019,134,135,0
48039660100,2045,1833,2,0
48039660200,2045,2648,298,0
48039660301,2045,831,836,0
48039660302,2045,1042,2,0
48039660303,2045,1242,127,0
48039660401,2045,1174,159,0
48039660402,2045,1427,20,0
48039660403,2045,1106,587,0
48039660501,2045,948,261,0
48039660502,2045,1304,3,0
48039660503,2045,1181,3,0
48039660504,2045,1046,3,0
48039660603,2045,280,1727,0
48039660604,2045,1183,493,0
48039660605,2045,1439,377,0
48039660606,2045,971,158,0
48039660607,2045,734,1402,0
48039660608,2045,1378,0,0
48039660609,2045,1583,0,0
48039660610,2045,1727,97,0
48039660611,2045,1922,5,0
48039660612,2045,1132,239,0
48039660613,2045,2331,2,0
48039660614,2045,2178,1709,0
48039660615,2045,4762,7363,0
48039660616,2045,3236,324,0
48039660703,2045,928,1071,0
48039660704,2045,1640,5,0
48039660705,2045,1438,937,0
48039660706,2045,1246,561,0
48039660707,2045,1579,2,0
48039660708,2045,13459,6572,0
48039660803,2045,1358,262,0
48039660804,2045,1368,25,0
48039660805,2045,1762,0,0
48039660806,2045,947,0,0
48039660901,2045,10935,2,0
48039660902,2045,5303,1,0
48039661000,2045,14621,3840,0
48039661100,2045,1670,579,0
48039661200,2045,1071,834,0
48039661300,2045,1326,76,0
48039661400,2045,2548,314,0
48039661501,2045,13557,3647,0
48039661502,2045,14161,950,0
48039661601,2045,3657,654,0
48039661602,2045,5025,414,0
48039661700,2045,4328,0,0
48039661800,2045,42780,7222,0
48039661901,2045,9524,0,0
48039661902,2045,35901,8074,0
48039662000,2045,4703,370,0
48039662100,2045,4712,252,0
48039662200,2045,3051,959,0
48039662300,2045,1880,195,0
48039662400,2045,2670,332,0
48039662500,2045,4942,3,0
48039662600,2045,2427,96,1
48039662700,2045,1396,0,0
48039662800,2045,3251,591,0
48039662900,2045,2952,201,0
48039663000,2045,2509,160,0
48039663100,2045,8329,314,0
48039663200,2045,1673,683,3
48039663300,2045,918,81,0
48039663400,2045,2009,1628,0
48039663500,2045,1795,529,0
48039663600,2045,2381,173,0
48039663700,2045,1449,705,0
48039663800,2045,2073,1056,0
48039663900,2045,837,316,0
48039664000,2045,4875,823,0
48039664100,2045,3835,120,0
48039664200,2045,4414,113,0
48039664300,2045,1584,584,0
48039664400,2045,3097,153,0
48039664501,2045,4103,1,0
48039990000,2045,2,0,0
48071710100,2045,11985,349,0
48071710201,2045,10767,397,0
48071710202,2045,16910,8,0
48071710300,2045,1053,0,0
48071710401,2045,1798,70,0
48071710500,2045,1474,34,0
48071710600,2045,1,0,0
48071990000,2045,2,0,0
48157670101,2045,1863,103,0
48157670102,2045,880,263,0
48157670201,2045,593,1,0
48157670202,2045,2010,3,0
48157670300,2045,1333,158,0
48157670400,2045,1325,400,0
48157670500,2045,1709,102,0
48157670602,2045,900,0,0
48157670603,2045,1747,215,0
48157670604,2045,1443,1,0
48157670700,2045,10081,205,0
48157670801,2045,2109,1,0
48157670802,2045,1892,0,0
48157670803,2045,1540,2,0
48157670804,2045,1948,0,0
48157670902,2045,5462,77,0
48157670903,2045,3698,0,0
48157670904,2045,2091,0,0
48157671001,2045,2306,287,0
48157671002,2045,2146,63,0
48157671101,2045,898,1,0
48157671102,2045,2076,277,0
48157671200,2045,2136,24,0
48157671300,2045,902,485,0
48157671401,2045,666,939,0
48157671402,2045,720,1248,0
48157671501,2045,2321,496,0
48157671502,2045,622,4,0
48157671601,2045,1668,1615,0
48157671602,2045,1202,6,0
48157671700,2045,1966,111,0
48157671800,2045,798,3486,0
48157671900,2045,1496,39,0
48157672002,2045,665,3598,0
48157672003,2045,562,375,0
48157672004,2045,1615,560,0
48157672100,2045,1613,81,0
48157672201,2045,545,185,0
48157672202,2045,1119,353,0
48157672303,2045,595,591,0
48157672304,2045,1289,1,0
48157672305,2045,1440,349,0
48157672306,2045,1392,0,0
48157672401,2045,736,90,0
48157672402,2045,1898,77,0
48157672500,2045,2349,0,0
48157672602,2045,1806,17,0
48157672603,2045,790,31,0
48157672604,2045,2111,30,0
48157672701,2045,1537,0,0
48157672702,2045,2019,238,0
48157672703,2045,2924,237,0
48157672801,2045,1172,234,0
48157672802,2045,1627,432,0
48157672901,2045,4467,16,0
48157672902,2045,2560,6,0
48157672903,2045,4051,1306,0
48157672904,2045,3247,1,0
48157672905,2045,2388,1,0
48157672906,2045,2057,568,0
48157672907,2045,4511,73,0
48157673004,2045,893,316,0
48157673005,2045,1461,224,0
48157673006,2045,1355,811,0
48157673007,2045,792,206,0
48157673008,2045,1172,51,0
48157673009,2045,1673,245,0
48157673010,2045,1058,283,0
48157673103,2045,1903,715,0
48157673104,2045,1727,887,0
48157673105,2045,1148,45,0
48157673106,2045,1805,670,0
48157673107,2045,2270,55,0
48157673108,2045,5298,445,0
48157673109,2045,2869,421,0
48157673110,2045,1799,161,0
48157673111,2045,3104,2,0
48157673112,2045,3160,138,0
48157673113,2045,1971,386,0
48157673201,2045,5245,0,0
48157673202,2045,31395,703,0
48157673300,2045,30082,1,0
48157673401,2045,5945,4,0
48157673402,2045,8203,0,0
48157673403,2045,2552,582,0
48157673404,2045,15144,588,0
48157673501,2045,3878,388,0
48157673502,2045,1344,213,0
48157673600,2045,3696,3,0
48157673700,2045,2014,1,0
48157673801,2045,2750,285,0
48157673802,2045,1530,222,0
48157673902,2045,2750,631,0
48157673903,2045,1067,0,0
48157673904,2045,1649,1,0
48157674001,2045,1025,4,0
48157674002,2045,874,1276,0
48157674100,2045,2749,11,0
48157674200,2045,1749,109,0
48157674301,2045,1279,303,0
48157674302,2045,2168,74,0
48157674401,2045,2411,4,0
48157674402,2045,2590,59,0
48157674403,2045,1282,478,0
48157674404,2045,2422,9,0
48157674503,2045,1461,5,0
48157674504,2045,2310,0,0
48157674505,2045,1871,0,0
48157674506,2045,12844,0,0
48157674507,2045,3380,469,0
48157674508,2045,4920,818,0
48157674601,2045,1207,188,0
48157674602,2045,5642,73,0
48157674603,2045,1979,0,0
48157674604,2045,3238,245,0
48157674701,2045,1292,4,0
48157674702,2045,8495,826,0
48157674800,2045,916,1352,0
48157674900,2045,3888,205,0
48157675000,2045,1711,288,0
48157675101,2045,2463,954,0
48157675102,2045,1148,288,0
48157675200,2045,2298,383,0
48157675300,2045,2045,157,0
48157675401,2045,15336,1,0
48157675402,2045,5141,13,0
48157675501,2045,8943,312,0
48157675502,2045,8286,896,0
48157675503,2045,74147,0,0
48157675600,2045,22159,1,0
48157675701,2045,1770,7,0
48157675702,2045,1149,1,0
48157675800,2045,2221,1,0
48167720100,2045,3294,311,0
48167720200,2045,2492,276,0
48167720301,2045,736,87,0
48167720302,2045,3198,0,0
48167720400,2045,5567,114,0
48167720501,2045,1555,0,0
48167720504,2045,832,0,0
48167720505,2045,1322,0,0
48167720506,2045,1645,0,0
48167720507,2045,1847,0,0
48167720508,2045,723,0,0
48167720509,2045,860,50,0
48167720510,2045,1004,58,0
48167720511,2045,1239,0,0
48167720512,2045,678,0,0
48167720601,2045,1359,203,0
48167720602,2045,1368,10,0
48167720603,2045,1224,519,0
48167720604,2045,1543,0,0
48167720605,2045,10261,0,0
48167720701,2045,1068,586,0
48167720702,2045,1130,495,0
48167720703,2045,1061,582,0
48167720800,2045,2034,215,0
48167720900,2045,1991,1746,0
48167721000,2045,2089,927,0
48167721101,2045,1187,834,0
48167721102,2045,1217,794,0
48167721103,2045,5417,2442,0
48167721203,2045,660,392,0
48167721204,2045,785,1309,0
48167721205,2045,1546,69,0
48167721206,2045,1564,175,0
48167721207,2045,1301,497,0
48167721208,2045,777,163,0
48167721209,2045,1040,56,0
48167721210,2045,1228,19,0
48167721211,2045,1761,47,0
48167721301,2045,1520,181,0
48167721302,2045,700,621,0
48167721401,2045,945,22,0
48167721402,2045,131,487,0
48167721403,2045,1312,955,0
48167721501,2045,681,495,0
48167721502,2045,929,462,0
48167721503,2045,823,53,0
48167721600,2045,865,305,0
48167721701,2045,955,14,0
48167721702,2045,715,12,0
48167721703,2045,1626,0,0
48167721800,2045,2362,0,0
48167721901,2045,5495,417,0
48167721902,2045,11472,1289,0
48167722001,2045,1929,300,0
48167722002,2045,939,409,0
48167722100,2045,2549,8,0
48167722200,2045,943,174,0
48167722300,2045,2117,240,0
48167722600,2045,2005,472,0
48167722700,2045,2374,165,0
48167722800,2045,1032,70,0
48167722900,2045,1102,131,0
48167723000,2045,1382,186,0
48167723100,2045,1393,873,0
48167723200,2045,2506,251,0
48167723300,2045,8493,381,0
48167723401,2045,3699,0,0
48167723402,2045,5470,0,0
48167723403,2045,1465,104,0
48167723501,2045,1117,0,0
48167723503,2045,3829,0,0
48167723504,2045,1203,0,0
48167723505,2045,2470,0,0
48167723600,2045,2800,40,0
48167723700,2045,1065,237,0
48167723800,2045,2657,93,0
48167723900,2045,4646,10,0
