Geo,Year,MixUseProp
48201453401,2019,0.089852234
48201453403,2019,0.000625329
48201453404,2019,0.048416652
48201453405,2019,0.054044615
48201453501,2019,0.00088319
48201453502,2019,3.96421E-05
48201453601,2019,0.000506096
48201453603,2019,0.146659185
48201453604,2019,0.060684928
48201453701,2019,0.031187018
48201453702,2019,0.028568392
48201453800,2019,2.50E-06
48201453901,2019,0.095279788
48201453902,2019,1.92E-08
48201454000,2019,0.111255971
48201454100,2019,0.039660526
48201454200,2019,0.003906513
48201454302,2019,2.78312E-05
48201454303,2019,0.198373208
48201454304,2019,0.075691557
48201454305,2019,0.066616643
48201454400,2019,0.000971065
48201454502,2019,0.000111764
48201454503,2019,0.024265296
48201454504,2019,0.030336709
48201454505,2019,0.14079231
48201454600,2019,0.097569412
48201454700,2019,0.01897799
48201454801,2019,0.226923883
48201454802,2019,0.049125253
48201454901,2019,0
48201454902,2019,0.018144103
48201455000,2019,0.125238789
48201455102,2019,0.020399174
48201455103,2019,0.060696722
48201455104,2019,0.102463766
48201455200,2019,0.043224619
48201455300,2019,0.190693154
48201510100,2019,0.205501932
48201510201,2019,0.327103678
48201510202,2019,0.283360525
48201510301,2019,0.282177451
48201510302,2019,0.106496805
48201510400,2019,0.21995793
48201510500,2019,0.41300742
48201510601,2019,0.232801421
48201510602,2019,0.182215427
48201510701,2019,0.165861154
48201510702,2019,0.199898191
48201510801,2019,0.199780095
48201510802,2019,0.102479739
48201510803,2019,0.205399935
48201510901,2019,0.212830349
48201510902,2019,0.173607297
48201511001,2019,0.013918852
48201511003,2019,0.130391997
48201511004,2019,0.110309698
48201511100,2019,0.061446613
48201511201,2019,0.145165369
48201511202,2019,0.171102665
48201511301,2019,0.14513632
48201511302,2019,0.277015313
48201511400,2019,1.57E-01
48201511501,2019,0.172723526
48201511502,2019,0.27314406
48201511600,2019,0.443317109
48201520100,2019,0.177431823
48201520200,2019,0.25063157
48201520301,2019,0.203101322
48201520302,2019,0.19297771
48201520400,2019,0.085365416
48201520501,2019,0.055757969
48201520502,2019,0.054133141
48201520601,2019,0.099798303
48201520603,2019,0.067174191
48201520604,2019,0.188474329
48201520700,2019,0.258963676
48201521000,2019,0.119799576
48201521100,2019,0.162169237
48201521201,2019,0.200179839
48201521202,2019,0.150691812
48201521300,2019,0.169287535
48201521401,2019,0.035751954
48201521402,2019,0.095945874
48201521501,2019,0.184880556
48201521502,2019,0.046222432
48201521600,2019,0.002299903
48201521701,2019,0
48201521702,2019,1.02E-05
48201521800,2019,7.1094E-05
48201521900,2019,0.256333577
48201522001,2019,0.087824659
48201522002,2019,0.087347948
48201522101,2019,0.069924511
48201522102,2019,0.13740875
48201522201,2019,0.065965584
48201522202,2019,0.123848698
48201522301,2019,0.101383102
48201522302,2019,0.1600276
48201522401,2019,0.12160933
48201522402,2019,0.056955108
48201522500,2019,0.332680734
48201530101,2019,0.057521112
48201530102,2019,0.015203696
48201530200,2019,0.06713302
48201530300,2019,0.166295818
48201530400,2019,0.187629195
48201530501,2019,0.179714449
48201530502,2019,0.126409245
48201530600,2019,0.1880918
48201530701,2019,0.01191197
48201530702,2019,0.209843897
48201530800,2019,0.04392691
48201530900,2019,0.065189733
48201531000,2019,0.143995734
48201531100,2019,0.108358415
48201531200,2019,0.041021952
48201531300,2019,0.226242609
48201531400,2019,0.134530291
48201531500,2019,0.133834882
48201531600,2019,0.006070891
48201531700,2019,0.000553571
48201531800,2019,8.50084E-05
48201531900,2019,0.000762177
48201532003,2019,0.242548071
48201532004,2019,0.160098235
48201532101,2019,0.068388246
48201532102,2019,0.03236045
48201532200,2019,0.044880813
48201532301,2019,0.045008101
48201532302,2019,0.020021212
48201532400,2019,0.051051232
48201532502,2019,0.000430791
48201532503,2019,8.22448E-05
48201532504,2019,0.0001288
48201532600,2019,1.78E-06
48201532700,2019,0.006443074
48201532800,2019,0.029522755
48201532900,2019,0
48201533000,2019,0
48201533100,2019,0
48201533200,2019,6.90E-09
48201533301,2019,0.010931403
48201533302,2019,0.025773187
48201533401,2019,9.05788E-05
48201533402,2019,0.000165495
48201533500,2019,0.05672822
48201533600,2019,0
48201533701,2019,9.55E-07
48201533702,2019,0
48201533802,2019,9.22328E-05
48201533803,2019,0
48201533804,2019,2.99445E-05
48201533902,2019,0.33731092
48201533903,2019,0.140148834
48201533904,2019,0.056321924
48201534001,2019,0.093550092
48201534002,2019,0.024667597
48201534003,2019,0.038449421
48201534101,2019,0.001115534
48201534102,2019,0
48201534201,2019,0.016721971
48201534203,2019,2.12303E-05
48201534204,2019,0.033520807
48201534205,2019,0.080543768
48201540101,2019,0.01749023
48201540102,2019,3.85735E-05
48201540200,2019,0.000600494
48201540502,2019,0.103844793
48201540503,2019,0.036652476
48201540504,2019,0.055711452
48201540601,2019,0.041629774
48201540602,2019,0.124932463
48201540700,2019,0.027208932
48201540800,2019,0.057472034
48201540901,2019,0.037630632
48201540903,2019,0.174189625
48201540904,2019,0.077381265
48201541004,2019,0.062833461
48201541005,2019,0.184388253
48201541006,2019,0
48201541007,2019,0
48201541008,2019,0.000906364
48201541009,2019,0.000106518
48201541100,2019,0.019536679
48201541203,2019,0.019010114
48201541204,2019,0.03378135
48201541205,2019,0.012497641
48201541206,2019,0.027246544
48201541207,2019,0.010164437
48201541301,2019,0.068191845
48201541302,2019,0.000357766
48201541401,2019,0.027826927
48201541402,2019,0.028614134
48201541403,2019,0.042683823
48201541404,2019,0.018394583
48201541500,2019,0.00033618
48201541603,2019,0.05709748
48201541604,2019,0.018626309
48201541701,2019,0.113000382
48201541702,2019,3.94E-06
48201541703,2019,0.000178509
48201541801,2019,0.120698916
48201541802,2019,0.071460385
48201541901,2019,0.00010783
48201541902,2019,0
48201542001,2019,0
48201542002,2019,0
48201542003,2019,0.045870683
48201542004,2019,0.041003926
48201542103,2019,0
48201542104,2019,0
48201542105,2019,0
48201542106,2019,0
48201542107,2019,0
48201542108,2019,0
48201542201,2019,0
48201542202,2019,0
48201542203,2019,0
48201542302,2019,0.015200794
48201542303,2019,0.026730833
48201542304,2019,1.89E-07
48201542305,2019,1.72096E-05
48201542401,2019,0.104317617
48201542402,2019,0.046714709
48201542500,2019,0.022756894
48201542600,2019,0.102226782
48201542700,2019,0.00031461
48201542800,2019,0
48201542901,2019,0
48201542902,2019,0
48201543004,2019,0
48201543005,2019,0
48201543006,2019,0
48201543007,2019,0
48201543008,2019,0.000107871
48201543009,2019,0
48201543010,2019,0
48201543011,2019,0
48201543100,2019,0
48201543201,2019,0.026250069
48201543202,2019,0.002267895
48201550101,2019,6.03878E-05
48201550102,2019,0.024347296
48201550201,2019,0
48201550202,2019,0.001921097
48201550303,2019,0.002197759
48201550304,2019,0.004163072
48201550305,2019,0.007811507
48201550306,2019,0.04330748
48201550307,2019,0.235450344
48201550308,2019,0.299421619
48201550403,2019,0
48201550404,2019,0.000451988
48201550405,2019,0.15616613
48201550406,2019,0.054550863
48201550407,2019,0.023120031
48201550500,2019,0.047739257
48201550601,2019,0.002344556
48201550602,2019,0.078764937
48201550603,2019,0.006430261
48201550700,2019,0.05719936
48201550800,2019,0.00793296
48201550901,2019,0.003357328
48201550902,2019,0
48201551000,2019,0.101635459
48201551101,2019,0.02280004
48201551102,2019,0.038354548
48201551201,2019,0.156679379
48201551202,2019,0.068164707
48201551300,2019,0.055925257
48201551400,2019,0.067067672
48201551501,2019,0.017350128
48201551502,2019,0.014730937
48201551601,2019,0.071916324
48201551602,2019,0.057555567
48201551702,2019,0.074081159
48201551703,2019,0.040695643
48201551704,2019,0.058510642
48201551705,2019,0.076050862
48201551800,2019,0.030271425
48201551901,2019,0.024259466
48201551902,2019,0.019704857
48201552002,2019,0.036963348
48201552003,2019,0.093466463
48201552004,2019,0.262538436
48201552101,2019,0.044550304
48201552102,2019,0.035725385
48201552103,2019,0.026303147
48201552200,2019,0.071531151
48201552301,2019,0.059385842
48201552303,2019,0.041072071
48201552304,2019,0.06382715
48201552401,2019,0.121726797
48201552402,2019,0.043041345
48201552501,2019,0.066868446
48201552502,2019,0.19462735
48201552602,2019,0.111504119
48201552603,2019,0.004234072
48201552604,2019,0.037737758
48201552701,2019,0.045765896
48201552702,2019,0.305571348
48201552801,2019,0.027271172
48201552802,2019,0.017223555
48201552901,2019,0.038345348
48201552902,2019,0.038369665
48201553001,2019,0.045487556
48201553002,2019,0.035702054
48201553101,2019,0.058529277
48201553102,2019,0.02862346
48201553201,2019,0.058290452
48201553202,2019,0.126921576
48201553300,2019,0.341146505
48201553401,2019,0.001748524
48201553403,2019,0.020990766
48201553404,2019,8.217E-05
48201553405,2019,0.105524302
48201553500,2019,0.023302416
48201553601,2019,0.055439977
48201553602,2019,0.016598921
48201553700,2019,0.114403765
48201553801,2019,0.004782809
48201553803,2019,0.02572862
48201553804,2019,0.015621599
48201553901,2019,0.022176501
48201554001,2019,0.08382062
48201554002,2019,0.034337976
48201554103,2019,0.003183772
48201554104,2019,0.002046786
48201554201,2019,0.076419631
48201554202,2019,0.044874015
48201554301,2019,0.008583868
48201554302,2019,0.00038065
48201554404,2019,3.61335E-05
48201554405,2019,0
48201554406,2019,0
48201554407,2019,0
48201554408,2019,0
48201554409,2019,0
48201554410,2019,0.000662702
48201554501,2019,0
48201554502,2019,1.81726E-05
48201554600,2019,0.017022183
48201554701,2019,0.012177904
48201554702,2019,0.044601361
48201554803,2019,0
48201554804,2019,9.20378E-05
48201554805,2019,7.37796E-05
48201554806,2019,0
48201554807,2019,9.14E-07
48201554808,2019,7.27E-06
48201554809,2019,3.44E-06
48201554902,2019,0.002622511
48201554904,2019,0.055005226
48201554905,2019,0.019158074
48201554906,2019,2.73E-07
48201554907,2019,0.086626935
48201554908,2019,0.005269632
48201555001,2019,1.11289E-05
48201555002,2019,0.000106719
48201555101,2019,0
48201555102,2019,8.94797E-05
48201555200,2019,0
48201555301,2019,0
48201555303,2019,0
48201555304,2019,0
48201555305,2019,0
48201555401,2019,0.009873149
48201555403,2019,0.057356722
48201555404,2019,0.000480139
48201555501,2019,0
48201555503,2019,3.04E-06
48201555504,2019,0.000773162
48201555505,2019,0.004108082
48201555600,2019,0
48201555701,2019,0
48201555703,2019,0
48201555704,2019,0
48201556000,2019,0
48201556100,2019,0.012407806
48201980000,2019,0.00114951
48201980100,2019,0
48201980200,2019,0.034325592
48201980300,2019,0.001453314
48201980400,2019,0.000475704
48201980700,2019,0.000431819
48291700100,2019,0
48291700200,2019,0
48291700301,2019,0
48291700302,2019,0
48291700303,2019,0
48291700400,2019,0
48291700500,2019,0
48291700600,2019,0
48291700700,2019,0
48291700801,2019,0
48291700802,2019,0
48291700900,2019,0
48291701000,2019,0
48291701100,2019,0
48291701200,2019,0
48291701300,2019,0
48291701400,2019,0
48339690101,2019,0
48339690102,2019,0
48339690203,2019,0
48339690204,2019,0
48339690205,2019,0
48339690206,2019,0
48339690207,2019,0
48339690300,2019,0
48339690403,2019,1.32E-06
48339690404,2019,1.11E-05
48339690405,2019,0
48339690406,2019,0.003449772
48339690407,2019,0.002981976
48339690408,2019,1.11E-06
48339690501,2019,9.7587E-05
48339690502,2019,0.000342227
48339690503,2019,3.63E-07
48339690603,2019,0.002901309
48339690604,2019,0.00151003
48339690605,2019,0.052928588
48339690606,2019,5.98654E-05
48339690607,2019,0.039487596
48339690608,2019,0.127334681
48339690609,2019,0.051314045
48339690610,2019,0.016377738
48339690701,2019,0.01918365
48339690702,2019,0
48339690800,2019,8.52E-07
48339690900,2019,0.016359692
48339691000,2019,0.003063661
48339691100,2019,0.035696021
48339691201,2019,0.025567574
48339691202,2019,0.053706823
48339691301,2019,1.02E-05
48339691302,2019,0.047926637
48339691401,2019,0.002174469
48339691402,2019,0.133946185
48339691403,2019,0.052176401
48339691500,2019,0.254495583
48339691601,2019,0.039735861
48339691602,2019,0.016043565
48339691700,2019,0.000122757
48339691801,2019,0.022059804
48339691802,2019,0.014615077
48339691900,2019,0.000319395
48339692003,2019,0.00032378
48339692004,2019,1.02E-05
48339692005,2019,0
48339692006,2019,0
48339692007,2019,0
48339692008,2019,0
48339692009,2019,0
48339692010,2019,0
48339692101,2019,0.022826742
48339692102,2019,0.016815023
48339692103,2019,7.33E-07
48339692201,2019,0
48339692202,2019,1.39902E-05
48339692301,2019,0
48339692302,2019,0
48339692303,2019,0.051886705
48339692304,2019,0
48339692401,2019,0
48339692402,2019,0.096665421
48339692501,2019,0
48339692502,2019,0
48339692601,2019,0
48339692603,2019,0
48339692604,2019,0
48339692605,2019,0
48339692701,2019,0
48339692702,2019,0
48339692802,2019,0
48339692803,2019,0
48339692804,2019,0
48339692900,2019,0
48339693001,2019,0
48339693002,2019,0
48339693102,2019,0
48339693103,2019,0.000176929
48339693104,2019,0
48339693201,2019,0.000421485
48339693202,2019,0.000705451
48339693301,2019,3.97E-06
48339693302,2019,0
48339693303,2019,0
48339693304,2019,0
48339693401,2019,0.118695865
48339693402,2019,0.034970851
48339693501,2019,0.044744771
48339693502,2019,0.124324739
48339693503,2019,0.045156038
48339693600,2019,0.077250085
48339693701,2019,0
48339693702,2019,0.078049377
48339693703,2019,0.037293092
48339693800,2019,0.000373161
48339693901,2019,0.008689371
48339693902,2019,0.000889701
48339693903,2019,0.091607396
48339693904,2019,0.083011861
48339694001,2019,0
48339694002,2019,0
48339694103,2019,0
48339694104,2019,0
48339694105,2019,0
48339694106,2019,0
48339694107,2019,0
48339694203,2019,0
48339694204,2019,0
48339694205,2019,0
48339694206,2019,0
48339694207,2019,0
48339694208,2019,0
48339694209,2019,0
48339694210,2019,0
48339694303,2019,0
48339694304,2019,0
48339694305,2019,0
48339694306,2019,0
48339694307,2019,0
48339694308,2019,0
48339694309,2019,0
48339694401,2019,0
48339694402,2019,0
48339694403,2019,0
48339694501,2019,0
48339694502,2019,0
48339694503,2019,0
48339694601,2019,0
48339694602,2019,0
48339694603,2019,0
48339694700,2019,0
48473680100,2019,0
48473680201,2019,0
48473680202,2019,0
48473680301,2019,0
48473680302,2019,0
48473680303,2019,0.000289653
48473680501,2019,0.004606036
48473680502,2019,8.21648E-05
48473680601,2019,0
48473680602,2019,0
48473980000,2019,0
48039660100,2045,0.001899568
48039660200,2045,0.020563125
48039660301,2045,0.287420825
48039660302,2045,0.000218477
48039660303,2045,0.00034942
48039660401,2045,0.001148175
48039660402,2045,0.024735947
48039660403,2045,0.051920516
48039660501,2045,6.37211E-05
48039660502,2045,0
48039660503,2045,0.040243119
48039660504,2045,0
48039660603,2045,0.067723967
48039660604,2045,2.44E-05
48039660605,2045,0.004126676
48039660606,2045,0.010137525
48039660607,2045,0.363703802
48039660608,2045,0.003746257
48039660609,2045,0.000582778
48039660610,2045,0.136986906
48039660611,2045,2.76E-08
48039660612,2045,0.077235562
48039660613,2045,0
48039660614,2045,0
48039660615,2045,3.24124E-05
48039660616,2045,0.005448767
48039660703,2045,0.099726072
48039660704,2045,0.014442322
48039660705,2045,3.65E-06
48039660706,2045,0.000274911
48039660707,2045,4.01326E-05
48039660708,2045,1.33E-06
48039660803,2045,0
48039660804,2045,0.148945318
48039660805,2045,0
48039660806,2045,0.001597047
48039660901,2045,0
48039660902,2045,0
48039661000,2045,0.026221984
48039661100,2045,0.069089476
48039661200,2045,0.229715663
48039661300,2045,0.08930512
48039661400,2045,0.101073518
48039661501,2045,0
48039661502,2045,2.32659E-05
48039661601,2045,0.03778657
48039661602,2045,0.01604421
48039661700,2045,0
48039661800,2045,0
48039661901,2045,0
48039661902,2045,0
48039662000,2045,0
48039662100,2045,3.70246E-06
48039662200,2045,0.03564638
48039662300,2045,0.102214308
48039662400,2045,0.117198565
48039662500,2045,0
48039662600,2045,0
48039662700,2045,0
48039662800,2045,0
48039662900,2045,0
48039663000,2045,0
48039663100,2045,0.000174719
48039663200,2045,0.068314992
48039663300,2045,0.000318682
48039663400,2045,0.002802174
48039663500,2045,0.078780002
48039663600,2045,1.40381E-05
48039663700,2045,0
48039663800,2045,0.039879264
48039663900,2045,0.122699
48039664000,2045,0.00957043
48039664100,2045,0.006409557
48039664200,2045,0.003133953
48039664300,2045,0
48039664400,2045,0
48039664501,2045,0
48039990000,2045,0
48071710100,2045,0
48071710201,2045,0
48071710202,2045,0
48071710300,2045,0
48071710401,2045,0
48071710500,2045,0
48071710600,2045,0
48071990000,2045,0
48157670101,2045,0
48157670102,2045,0
48157670201,2045,0
48157670202,2045,5.83E-10
48157670300,2045,2.82E-11
48157670400,2045,0
48157670500,2045,0.062401297
48157670602,2045,0
48157670603,2045,0
48157670604,2045,9.17E-06
48157670700,2045,0
48157670801,2045,0
48157670802,2045,0
48157670803,2045,0
48157670804,2045,0
48157670902,2045,0
48157670903,2045,0
48157670904,2045,0.025600312
48157671001,2045,0.081588451
48157671002,2045,0
48157671101,2045,0
48157671102,2045,0.000930186
48157671200,2045,0.04471677
48157671300,2045,0.125325666
48157671401,2045,0.028627133
48157671402,2045,0.048274247
48157671501,2045,0.016752226
48157671502,2045,0.148073261
48157671601,2045,0.210348783
48157671602,2045,0.112853103
48157671700,2045,0.007098904
48157671800,2045,0.007158775
48157671900,2045,0.106423458
48157672002,2045,0.090456882
48157672003,2045,0.010440685
48157672004,2045,0.030711443
48157672100,2045,0.022922629
48157672201,2045,3.20597E-05
48157672202,2045,0.026880675
48157672303,2045,7.00189E-05
48157672304,2045,0.000115993
48157672305,2045,0.011699819
48157672306,2045,0.025553365
48157672401,2045,0.164896049
48157672402,2045,0.015177907
48157672500,2045,0.011979288
48157672602,2045,8.48E-06
48157672603,2045,0
48157672604,2045,1.62E-07
48157672701,2045,0.00179459
48157672702,2045,0
48157672703,2045,0.017281527
48157672801,2045,0
48157672802,2045,0
48157672901,2045,0
48157672902,2045,0.000131864
48157672903,2045,0
48157672904,2045,0
48157672905,2045,0
48157672906,2045,0
48157672907,2045,0
48157673004,2045,0.016501031
48157673005,2045,0.197739084
48157673006,2045,0.027862379
48157673007,2045,0
48157673008,2045,0.162063624
48157673009,2045,0.001242674
48157673010,2045,0.02550377
48157673103,2045,0.000483345
48157673104,2045,0.030807635
48157673105,2045,3.6984E-05
48157673106,2045,0.040197367
48157673107,2045,0.012573417
48157673108,2045,0
48157673109,2045,0
48157673110,2045,0
48157673111,2045,0
48157673112,2045,3.91E-06
48157673113,2045,0.024517121
48157673201,2045,0
48157673202,2045,0
48157673300,2045,0
48157673401,2045,0.000524495
48157673402,2045,0
48157673403,2045,0.000262019
48157673404,2045,0
48157673501,2045,0
48157673502,2045,0
48157673600,2045,0
48157673700,2045,0
48157673801,2045,7.62E-07
48157673802,2045,0
48157673902,2045,0
48157673903,2045,0
48157673904,2045,0
48157674001,2045,1.58688E-05
48157674002,2045,0.082917433
48157674100,2045,0.094097101
48157674200,2045,0.028890125
48157674301,2045,0.052416643
48157674302,2045,0.08491613
48157674401,2045,2.85874E-05
48157674402,2045,0
48157674403,2045,0
48157674404,2045,0.000263882
48157674503,2045,0
48157674504,2045,0
48157674505,2045,0
48157674506,2045,0
48157674507,2045,2.70155E-05
48157674508,2045,0
48157674601,2045,0.049125525
48157674602,2045,0
48157674603,2045,0.000114013
48157674604,2045,0.000999112
48157674701,2045,0
48157674702,2045,0.029961868
48157674800,2045,0.124405024
48157674900,2045,0.072702752
48157675000,2045,0.10702089
48157675101,2045,0.121417765
48157675102,2045,0.100427667
48157675200,2045,0.168498538
48157675300,2045,0.007380768
48157675401,2045,0
48157675402,2045,1.66811E-05
48157675501,2045,1.63E-06
48157675502,2045,0.065311816
48157675503,2045,0
48157675600,2045,0
48157675701,2045,0
48157675702,2045,0
48157675800,2045,0
48167720100,2045,0.042949593
48167720200,2045,0.009499547
48167720301,2045,0.013560203
48167720302,2045,1.85565E-05
48167720400,2045,0
48167720501,2045,0.014190956
48167720504,2045,0
48167720505,2045,0
48167720506,2045,0.000113817
48167720507,2045,0
48167720508,2045,0.000210982
48167720509,2045,0.057281136
48167720510,2045,0.026919801
48167720511,2045,3.50611E-05
48167720512,2045,0.000158853
48167720601,2045,0.10130865
48167720602,2045,0.042850256
48167720603,2045,0
48167720604,2045,0
48167720605,2045,0
48167720701,2045,0.010497841
48167720702,2045,0.159016153
48167720703,2045,0.000551968
48167720800,2045,0.007265818
48167720900,2045,0.166349265
48167721000,2045,0.001466498
48167721101,2045,0.0225646
48167721102,2045,0.000367992
48167721103,2045,3.39E-07
48167721203,2045,1.63033E-05
48167721204,2045,0.00040791
48167721205,2045,3.88511E-05
48167721206,2045,3.98E-07
48167721207,2045,3.40526E-05
48167721208,2045,0.000218894
48167721209,2045,0
48167721210,2045,0
48167721211,2045,0
48167721301,2045,0.067175638
48167721302,2045,0.002464632
48167721401,2045,0.017624237
48167721402,2045,0.022298791
48167721403,2045,0.037166639
48167721501,2045,0.027669886
48167721502,2045,0.020293158
48167721503,2045,0.002667942
48167721600,2045,7.44961E-05
48167721701,2045,0
48167721702,2045,0
48167721703,2045,0
48167721800,2045,0
48167721901,2045,3.57176E-05
48167721902,2045,0.078603574
48167722001,2045,0.000646244
48167722002,2045,0.114773405
48167722100,2045,0.010032582
48167722200,2045,0.142604628
48167722300,2045,0.184825281
48167722600,2045,0.115975576
48167722700,2045,0.00662185
48167722800,2045,5.88E-08
48167722900,2045,0
48167723000,2045,1.35E-06
48167723100,2045,7.21E-07
48167723200,2045,0
48167723300,2045,9.13774E-05
48167723401,2045,0
48167723402,2045,0
48167723403,2045,0
48167723501,2045,0
48167723503,2045,0
48167723504,2045,0
48167723505,2045,0
48167723600,2045,0
48167723700,2045,0
48167723800,2045,0
48167723900,2045,0
48167724000,2045,0.005812265
48167724101,2045,0.188240618
48167724200,2045,0
48167724300,2045,0.004803951
48167724400,2045,0.186976842
48167724500,2045,0
48167724600,2045,0.00605862
48167724700,2045,0.09937803
48167724800,2045,0.527268494
48167724900,2045,0.206310611
48167725000,2045,0.423699569
48167725100,2045,0.295417619
48167725200,2045,0.229197517
48167725300,2045,0.181608189
48167725400,2045,0.114598658
48167725500,2045,0.217145465
48167725600,2045,0.311972703
48167725700,2045,0.047609585
48167725800,2045,0.108957023
48167725900,2045,2.16E-06
48167726000,2045,0
48167726101,2045,0
48167726102,2045,0
48167726200,2045,0.000275587
48167990000,2045,0
48167990100,2045,0
48201100001,2045,1.19596E-06
48201210400,2045,0.339702942
48201210500,2045,0.186375413
48201210600,2045,0.14345013
48201210700,2045,0.013322077
48201210800,2045,0.041411133
48201210900,2045,0.025948348
48201211000,2045,0
48201211101,2045,0.000895061
48201211102,2045,0
48201211200,2045,0.045587354
48201211301,2045,0.106206248
48201211302,2045,0.041857768
48201211400,2045,0.170746758
48201211501,2045,0.178531299
48201211502,2045,0.066088791
48201211600,2045,0.181353861
48201211700,2045,0.101591224
48201211900,2045,0.03293893
48201212300,2045,0.409537887
48201212400,2045,0.00962573
48201212500,2045,0.022498839
48201220100,2045,4.74E-08
48201220200,2045,0.072924849
48201220300,2045,0.092901886
48201220400,2045,0.193053045
48201220500,2045,0.252573061
48201220600,2045,0.276178342
48201220701,2045,0.103155376
48201220702,2045,0.001035588
48201220800,2045,0.035399252
48201220900,2045,0.205476083
48201221000,2045,0.036803888
48201221100,2045,0.019436546
48201221200,2045,0.025577933
48201221301,2045,0.197909013
48201221302,2045,0.093691417
48201221400,2045,0.146143581
48201221501,2045,0.191240322
48201221502,2045,0.041230848
48201221601,2045,0.002700267
48201221602,2045,0.060772033
48201221701,2045,0.067812762
48201221702,2045,8.1068E-05
48201221800,2045,0.000712075
48201221900,2045,1.60474E-05
48201222000,2045,0.015951208
48201222100,2045,0.063221426
48201222200,2045,0.281872511
48201222300,2045,0.023442251
48201222401,2045,0.000538567
48201222402,2045,0.01070228
48201222501,2045,0.076298499
48201222502,2045,0.09591328
48201222504,2045,0.051058143
48201222505,2045,0.046881516
48201222601,2045,0.002818656
48201222602,2045,0.000628267
48201222701,2045,0
48201222702,2045,0
48201222800,2045,0
48201222900,2045,0.000398619
48201223001,2045,0.03486878
48201223002,2045,0.073879272
48201223100,2045,0
48201230100,2045,0.000269087
48201230200,2045,0.000492683
48201230300,2045,0
48201230400,2045,0.000156053
48201230500,2045,0.015807424
48201230600,2045,0.000353837
48201230700,2045,8.32E-06
48201230800,2045,0
48201230900,2045,0
48201231000,2045,0
48201231100,2045,0
48201231200,2045,0
48201231300,2045,0
48201231400,2045,0
48201231500,2045,0
48201231600,2045,0
48201231700,2045,0.013486085
48201231800,2045,0.000156697
48201231900,2045,0
48201232000,2045,0.000727962
48201232100,2045,0.01709
48201232201,2045,0
48201232202,2045,0
48201232203,2045,0
48201232303,2045,0
48201232304,2045,0
48201232305,2045,0
48201232306,2045,0
48201232402,2045,0.012624132
48201232403,2045,0.008870895
48201232404,2045,0.000185451
48201232405,2045,0.039272661
48201232500,2045,0
48201232600,2045,0.014669346
48201232701,2045,0.046746944
48201232703,2045,0.101759693
48201232704,2045,0.091683925
48201232801,2045,0.006605556
48201232802,2045,0.000446214
48201232901,2045,0.148370705
48201232902,2045,0.058884773
48201233001,2045,0.031337675
48201233002,2045,0.03176401
48201233003,2045,0.014977756
48201233101,2045,0.056850701
48201233103,2045,0.076229596
48201233104,2045,2.92E-05
48201233105,2045,6.51107E-05
48201233200,2045,0.143345715
48201233300,2045,0.069654763
48201233400,2045,0.103932036
48201233501,2045,0.033752014
48201233502,2045,0.039258126
48201233600,2045,0.009106932
48201233701,2045,0.180179735
48201233702,2045,0.031266518
48201233703,2045,0.116821179
48201240101,2045,0.014002287
48201240102,2045,0.004981253
48201240400,2045,0.001058885
48201240503,2045,0.021588632
48201240504,2045,0.071642002
48201240505,2045,0.024645652
48201240506,2045,0.062007606
48201240600,2045,0.005829008
48201240703,2045,0.026379145
48201240704,2045,0.04783542
48201240705,2045,0.018275565
48201240706,2045,0.001792704
48201240707,2045,0.003087666
48201240802,2045,0
48201240803,2045,0.064555487
48201240804,2045,0.077228707
48201240903,2045,0
48201240904,2045,0
48201240905,2045,0
48201240906,2045,0
48201241001,2045,0
48201241002,2045,0
48201241101,2045,0
48201241103,2045,0
48201241104,2045,0
48201241105,2045,0
48201241201,2045,0
48201241202,2045,0
48201241301,2045,0.026408147
48201241302,2045,0.000523144
48201241400,2045,0.071717377
48201241501,2045,0
48201241502,2045,0
48201241503,2045,0.002470925
48201250101,2045,6.59E-07
48201250102,2045,6.15E-06
48201250201,2045,0.016873019
48201250202,2045,0.00012991
48201250303,2045,8.39E-06
48201250304,2045,0
48201250305,2045,3.85246E-05
48201250306,2045,0
48201250403,2045,0.010293058
48201250404,2045,0.010693513
48201250405,2045,0.051515264
48201250406,2045,0.008736932
48201250407,2045,3.72E-06
48201250408,2045,0.001011392
48201250500,2045,0.09632141
48201250601,2045,0.000499252
48201250602,2045,0.019611315
48201250701,2045,0.000164481
48201250702,2045,0.023617265
48201250801,2045,0.009742144
48201250802,2045,0.009162069
48201250901,2045,0.069422981
48201250902,2045,0.000461582
48201251000,2045,0.055153592
48201251100,2045,0.009931646
48201251200,2045,0.039681731
48201251300,2045,0.025030852
48201251401,2045,0
48201251402,2045,0.000312773
48201251501,2045,8.38E-06
48201251503,2045,1.95E-06
48201251504,2045,0.013832266
48201251505,2045,0.013197181
48201251600,2045,0
48201251701,2045,4.48567E-05
48201251702,2045,0.000135681
48201251800,2045,0
48201251902,2045,0
48201251903,2045,0
48201251904,2045,0
48201252001,2045,0
48201252002,2045,0
48201252003,2045,2.18E-07
48201252100,2045,0
48201252201,2045,0.059686311
48201252202,2045,0.014587646
48201252303,2045,0.00200446
48201252304,2045,0.016753081
48201252305,2045,0.035290684
48201252306,2045,0.000180385
48201252400,2045,0.008959786
48201252500,2045,0.002216162
48201252601,2045,0.000579522
48201252602,2045,0.000134224
48201252700,2045,0
48201252800,2045,0
48201252901,2045,1.26E-08
48201252902,2045,0
48201253000,2045,0
