Geo,Year,EcoProp,ImpProp
48201333501,2019,0,0
48201333302,2019,0,0
48201552902,2019,0,0
48201431505,2019,0,0
48201520302,2019,0,0
48201520301,2019,0,0
48201410704,2019,0,0
48201511003,2019,0,0
48201511202,2019,0,0
48201432706,2019,0,0
48201511501,2019,0,0
48201350803,2019,0,0
48201221601,2019,0,0
48201432003,2019,0,0
48201431303,2019,0,0
48201432102,2019,0,0
48201551501,2019,0,0
48201250601,2019,0,0
48201241201,2019,0,0
48201241105,2019,0,0
48201554809,2019,0,0
48201532102,2019,0,0
48201532302,2019,0,0
48201350104,2019,0,0
48201551601,2019,0,0
48201411504,2019,0,0
48201411506,2019,0,0
48201411505,2019,0,0
48201220702,2019,0,0
48201341001,2019,0,0
48201251903,2019,0,0
48201322702,2019,0,0
48201431902,2019,0,0
48201431803,2019,0,0
48201431701,2019,0,0
48201431702,2019,0,0
48201431804,2019,0,0
48201430101,2019,0,0
48201510902,2019,0,0
48201510802,2019,0,0
48201232704,2019,0,0
48201232703,2019,0,0
48201341102,2019,0,0
48201431901,2019,0,0
48201431506,2019,0,0
48201232902,2019,0,0
48201510601,2019,0,0
48201510302,2019,0,0
48201333204,2019,0,0
48201312902,2019,0,0
48201312901,2019,0,0
48201410202,2019,0,0
48201350101,2019,0,0
48201411507,2019,0,0
48201411301,2019,0,0
48201410502,2019,0,0
48201350103,2019,0,0
48201210500,2019,0,0
48201221400,2019,0,0
48201210600,2019,0,0
48201210700,2019,0,0
48201313000,2019,0,0
48201543100,2019,0,0
48201420400,2019,0,0
48201511100,2019,0,0
48201540200,2019,0,0
48201231100,2019,0,0
48201231300,2019,0,0
48201231500,2019,0,0
48201231600,2019,0,0
48201231700,2019,0,0
48201340900,2019,0,0
48201230300,2019,0,0
48201423500,2019,0,0
48201420100,2019,0,0
48201241400,2019,0,0
48201343100,2019,0,0
48201310400,2019,0,0
48201320100,2019,0,0
48201210800,2019,0,0
48201210900,2019,0,0
48201231800,2019,0,0
48201231900,2019,0,0
48201232000,2019,0,0
48201232100,2019,0,0
48201230400,2019,0,0
48201511400,2019,0,0
48201313902,2019,0,0
48201341304,2019,0,0
48201211102,2019,0,0
48201341204,2019,0,0
48201211501,2019,0,0
48201211502,2019,0,0
48201311002,2019,0,0
48201211301,2019,0,0
48201211101,2019,0,0
48201340701,2019,0,0
48201510701,2019,0,0
48201552701,2019,0,0
48201552802,2019,0,0
48201453901,2019,0,0
48201250802,2019,0,0
48201251701,2019,0,0
48201250902,2019,0,0
48201553601,2019,0,0
48201240803,2019,0,0
48201232201,2019,0,0
48201222701,2019,0,0
48201410101,2019,0,0
48201410602,2019,0,0
48201980700,2019,0,0
48201510202,2019,0,0
48201410102,2019,0,0
48201410201,2019,0,0
48201510201,2019,0,0
48201341600,2019,0,0
48201310800,2019,0,0
48201233300,2019,0,0
48201232500,2019,0,0
48201454400,2019,0,0
48201432402,2019,0,0
48201432401,2019,0,0
48201452401,2019,0,0
48201450401,2019,0,0
48201452204,2019,0,0
48201432301,2019,0,0
48201452203,2019,0,0
48201454305,2019,0,0
48201454304,2019,0,0
48201452702,2019,0,0
48201452103,2019,0,0
48201451004,2019,0,0
48201451407,2019,0,0
48201450803,2019,0,0
48201422304,2019,0,0
48201331501,2019,0,0
48201412902,2019,0,0
48201412901,2019,0,0
48201543202,2019,0,0
48201554408,2019,0,0
48201554406,2019,0,0
48201320902,2019,0,0
48201342801,2019,0,0
48201232801,2019,0,0
48201322701,2019,0,0
48201253502,2019,0,0
48201533302,2019,0,0
48201252601,2019,0,0
48201252602,2019,0,0
48201252901,2019,0,0
48201533402,2019,0,0
48201533903,2019,0,0
48201541701,2019,0,0
48201541902,2019,0,0
48201241503,2019,0,0
48201240503,2019,0,0
48201222702,2019,0,0
48201550102,2019,0,0
48201250403,2019,0,0
48201250801,2019,0,0
48201555001,2019,0,0
48201533804,2019,0,0
48201333801,2019,0,0
48201252002,2019,0,0
48201240400,2019,0,0
48201532200,2019,0,0
48201555200,2019,0,0
48201431600,2019,0,0
48201340400,2019,0,0
48201310900,2019,0,0
48201252500,2019,0,0
48201452300,2019,0,0
48201412500,2019,0,0
48201531000,2019,0,0
48201552200,2019,0,0
48201341700,2019,0,0
48201321800,2019,0,0
48201311200,2019,0,0
48201211000,2019,0,0
48201211200,2019,0,0
48201211400,2019,0,0
48201232600,2019,0,0
48201413000,2019,0,0
48201420800,2019,0,0
48201251800,2019,0,0
48201540700,2019,0,0
48201252800,2019,0,0
48201411600,2019,0,0
48201332900,2019,0,0
48201254800,2019,0,0
48201221800,2019,0,0
48201221900,2019,0,0
48201222000,2019,0,0
48201520400,2019,0,0
48201350700,2019,0,0
48201341400,2019,0,0
48201310600,2019,0,0
48201254700,2019,0,0
48201322600,2019,0,0
48201310700,2019,0,0
48201231200,2019,0,0
48201222100,2019,0,0
48201222200,2019,0,0
48201222300,2019,0,0
48201211900,2019,0,0
48201422000,2019,0,0
48201211600,2019,0,0
48201211700,2019,0,0
48339694207,2019,0,0
48339690404,2019,0,0
48339694002,2019,0,0
48339694106,2019,0,0
48339692501,2019,0,0
48339692605,2019,0,0
48339693901,2019,0,0
48339694105,2019,0,0
48339694001,2019,0,0
48339694107,2019,0,0
48339692401,2019,0,0
48339692402,2019,0,0
48339692202,2019,0,0
48339690609,2019,0,0
48339692007,2019,0,0
48339692201,2019,0,0
48339693304,2019,0,0
48339693104,2019,0,0
48339694208,2019,0,0
48339690610,2019,0,0
48339692304,2019,0,0
48339692101,2019,0,0
48339691403,2019,0,0
48339694204,2019,0,0
48339693702,2019,0,0
48339690101,2019,0,0
48201531200,2019,0,0
48201342900,2019,0,0
48201312300,2019,0,0
48339694304,2019,0,0
48339693202,2019,0,0
48339693103,2019,0,0
48339690701,2019,0,0
48339691402,2019,0,0
48339693503,2019,0,0
48339693902,2019,0,0
48339692006,2019,0,0
48339693301,2019,0,0
48339690603,2019,0,0
48339690605,2019,0,0
48339690606,2019,0,0
48339690607,2019,0,0
48339690604,2019,0,0
48339692005,2019,0,0
48339693904,2019,0,0
48339694402,2019,0,0
48339692301,2019,0,0
48339694602,2019,0,0
48339694306,2019,0,0
48201332000,2019,0,0
48201412600,2019,0,0
48201231400,2019,0,0
48201252700,2019,0,0
48201532700,2019,0,0
48201530200,2019,0,0
48201555600,2019,0,0
48201220100,2019,0,0
48201220200,2019,0,0
48339693001,2019,0,0
48201222800,2019,0,0
48201222900,2019,0,0
48201223100,2019,0,0
48201220300,2019,0,0
48201220400,2019,0,0
48201220500,2019,0,0
48201220600,2019,0,0
48201230100,2019,0,0
48201230200,2019,0,0
48201230500,2019,0,0
48201230600,2019,0,0
48201230700,2019,0,0
48201230800,2019,0,0
48167723700,2019,0,0
48201210400,2019,0,0
48201220800,2019,0,0
48201220900,2019,0,0
48201221000,2019,0,0
48201221100,2019,0,0
48201221200,2019,0,0
48201230900,2019,0,0
48201231000,2019,0,0
48201251600,2019,0,0
48201332300,2019,0,0
48201254200,2019,0,0
48201252400,2019,0,0
48201313400,2019,0,0
48201313500,2019,0,0
48201313600,2019,0,0
48201313700,2019,0,0
48201250500,2019,0,0
48167724000,2019,0,0
48167724300,2019,0,0
48167724400,2019,0,0
48167724500,2019,0,0
48167724600,2019,0,0
48167724700,2019,0,0
48167724800,2019,0,0
48167725000,2019,0,0
48167725100,2019,0,0
48201253700,2019,0,0
48167725200,2019,0,0
48167990000,2019,0,0
48167723501,2019,0,0
48339694206,2019,0,0
48339694309,2019,0,0
48339694305,2019,0,0
48339694307,2019,0,0
48339694104,2019,0,0
48339692803,2019,0,0
48339690608,2019,0,0
48339690408,2019,0,0
48201253800,2019,0,0
48201253900,2019,0,0
48201254000,2019,0,0
48201254100,2019,0,0
48201433400,2019,0,0
48201450100,2019,0,0
48201450200,2019,0,0
48201450500,2019,0,0
48201450600,2019,0,0
48201450700,2019,0,0
48201450900,2019,0,0
48201451100,2019,0,0
48201451200,2019,0,0
48201421700,2019,0,0
48201341800,2019,0,0
48201451700,2019,0,0
48201451800,2019,0,0
48201421900,2019,0,0
48201422100,2019,0,0
48201422200,2019,0,0
48201342100,2019,0,0
48201342200,2019,0,0
48201342300,2019,0,0
48201342400,2019,0,0
48201342500,2019,0,0
48201342700,2019,0,0
48201422800,2019,0,0
48201422900,2019,0,0
48201423100,2019,0,0
48201343000,2019,0,0
48201343200,2019,0,0
48201423600,2019,0,0
48201412300,2019,0,0
48201412400,2019,0,0
48201332600,2019,0,0
48201412700,2019,0,0
48201412800,2019,0,0
48201413100,2019,0,0
48339693002,2019,0,0
48201430200,2019,0,0
48201430300,2019,0,0
48201430400,2019,0,0
48201430500,2019,0,0
48201420200,2019,0,0
48201430600,2019,0,0
48201430700,2019,0,0
48201430800,2019,0,0
48201430900,2019,0,0
48201332700,2019,0,0
48201332800,2019,0,0
48201333000,2019,0,0
48071710202,2019,0,0
48071710201,2019,0,0
48201341002,2019,0,0
48201310101,2019,0,0
48201510301,2019,0,0
48201311001,2019,0,0
48201233502,2019,0,0
48201211302,2019,0,0
48201454902,2019,0,0
48201100001,2019,0,0
48201340702,2019,0,0
48201433004,2019,0,0
48201340501,2019,0,0
48201341303,2019,0,0
48201252306,2019,0,0
48201532301,2019,0,0
48201432005,2019,0,0
48201554701,2019,0,0
48201554202,2019,0,0
48201554201,2019,0,0
48167722100,2019,0,0
48167722300,2019,0,0
48167722600,2019,0,0
48167722700,2019,0,0
48167721207,2019,0,0
48167721206,2019,0,0
48167720509,2019,0,0
48167721403,2019,0,0
48167721302,2019,0,0
48167721301,2019,0,0
48167720703,2019,0,0
48167721208,2019,0,0
48167720511,2019,0,0
48167720602,2019,0,0
48167720510,2019,0,0
48167720512,2019,0,0
48167721211,2019,0,0
48167720604,2019,0,0
48167720508,2019,0,0
48167721205,2019,0,0
48201453401,2019,0,0
48167725300,2019,0,0
48167725400,2019,0,0
48167725500,2019,0,0
48167725600,2019,0,0
48167725800,2019,0,0
48167725900,2019,0,0
48201534201,2019,0,0
48201551703,2019,0,0
48201540901,2019,0,0
48201233001,2019,0,0
48201233002,2019,0,0
48201323801,2019,0,0
48201323802,2019,0,0
48167724101,2019,0,0
48071990000,2019,0,0
48039661602,2019,0,0
48039661601,2019,0,0
48039990000,2019,0,0
48157670102,2019,0,0
48157670602,2019,0,0
48157671002,2019,0,0
48157671001,2019,0,0
48157670902,2019,0,0
48201240802,2019,0,0
48201421403,2019,0,0
48201421402,2019,0,0
48201423201,2019,0,0
48201534203,2019,0,0
48201534002,2019,0,0
48201534003,2019,0,0
48157671602,2019,0,0
48201451401,2019,0,0
48157671601,2019,0,0
48157671501,2019,0,0
48157673902,2019,0,0
48201212500,2019,0,0
48157672702,2019,0,0
48157672602,2019,0,0
48339691601,2019,0,0
48157674601,2019,0,0
48157674603,2019,0,0
48157675402,2019,0,0
48157670903,2019,0,0
48201530300,2019,0,0
48201455000,2019,0,0
48201530400,2019,0,0
48201455200,2019,0,0
48201455300,2019,0,0
48201530800,2019,0,0
48201531500,2019,0,0
48201531600,2019,0,0
48201531700,2019,0,0
48201531800,2019,0,0
48201531900,2019,0,0
48201510100,2019,0,0
48201510400,2019,0,0
48201510500,2019,0,0
48201532600,2019,0,0
48201530900,2019,0,0
48201531100,2019,0,0
48201531300,2019,0,0
48201531400,2019,0,0
48201532400,2019,0,0
48201452900,2019,0,0
48201453100,2019,0,0
48201530600,2019,0,0
48201453300,2019,0,0
48201511600,2019,0,0
48201520100,2019,0,0
48201453800,2019,0,0
48201454000,2019,0,0
48201520200,2019,0,0
48201520700,2019,0,0
48201454100,2019,0,0
48201454200,2019,0,0
48201521000,2019,0,0
48201521100,2019,0,0
48201521300,2019,0,0
48201521600,2019,0,0
48201454600,2019,0,0
48201454700,2019,0,0
48201550500,2019,0,0
48201550700,2019,0,0
48201550800,2019,0,0
48201540800,2019,0,0
48201312700,2019,0,0
48201312800,2019,0,0
48201313300,2019,0,0
48167721103,2019,0,0
48167721503,2019,0,0
48167720605,2019,0,0
48167720701,2019,0,0
48167720507,2019,0,0
48167720504,2019,0,0
48167720601,2019,0,0
48167720506,2019,0,0
48167721502,2019,0,0
48167721401,2019,0,0
48167721210,2019,0,0
48167720603,2019,0,0
48167721702,2019,0,0
48167721209,2019,0,0
48167723401,2019,0,0
48167721204,2019,0,0
48167721902,2019,0,0
48167721203,2019,0,0
48167721102,2019,0,0
48167723504,2019,0,0
48167726101,2019,0,0
48167723402,2019,0,0
48167721101,2019,0,0
48167720505,2019,0,0
48167721701,2019,0,0
48167721703,2019,0,0
48167720702,2019,0,0
48167726102,2019,0,0
48167721402,2019,0,0
48167721501,2019,0,0
48167723503,2019,0,0
48167723505,2019,0,0
48167723403,2019,0,0
48167721901,2019,0,0
48201323900,2019,0,0
48201324000,2019,0,0
48201330200,2019,0,0
48201330400,2019,0,0
48201330500,2019,0,0
48201522101,2019,0,0
48201350202,2019,0,0
48201350201,2019,0,0
48201321101,2019,0,0
48201453405,2019,0,0
48201453404,2019,0,0
48201453702,2019,0,0
48201453604,2019,0,0
48201455103,2019,0,0
48201455104,2019,0,0
48201433601,2019,0,0
48201453603,2019,0,0
48201432806,2019,0,0
48201432805,2019,0,0
48201454802,2019,0,0
48201433505,2019,0,0
48201432803,2019,0,0
48201432904,2019,0,0
48201453701,2019,0,0
48201450301,2019,0,0
48201450302,2019,0,0
48201433504,2019,0,0
48201433507,2019,0,0
48201453002,2019,0,0
48201451605,2019,0,0
48201451606,2019,0,0
48201550305,2019,0,0
48201453001,2019,0,0
48201433503,2019,0,0
48201432502,2019,0,0
48201454901,2019,0,0
48201330600,2019,0,0
48201330700,2019,0,0
48473680201,2019,0,0
48473680303,2019,0,0
48473680501,2019,0,0
48473680502,2019,0,0
48473680301,2019,0,0
48473680601,2019,0,0
48473680602,2019,0,0
48473680302,2019,0,0
48473680202,2019,0,0
48473980000,2019,0,0
48201320500,2019,0,0
48201320700,2019,0,0
48201320800,2019,0,0
48201321200,2019,0,0
48201321500,2019,0,0
48201321600,2019,0,0
48201331100,2019,0,0
48201331200,2019,0,0
48201331300,2019,0,0
48201331400,2019,0,0
48201321700,2019,0,0
48201321900,2019,0,0
48201322000,2019,0,0
48201322100,2019,0,0
48201322200,2019,0,0
48201331700,2019,0,0
48201331800,2019,0,0
48201331900,2019,0,0
48201332100,2019,0,0
48201332200,2019,0,0
48201332400,2019,0,0
48201332500,2019,0,0
48201322800,2019,0,0
48201340502,2019,0,0
48201340102,2019,0,0
48201340101,2019,0,0
48201451302,2019,0,0
48201451903,2019,0,0
48201452602,2019,0,0
48201452601,2019,0,0
48201452001,2019,0,0
48201452101,2019,0,0
48201310102,2019,0,0
48201322900,2019,0,0
48201323000,2019,0,0
48201323100,2019,0,0
48201323200,2019,0,0
48201323300,2019,0,0
48201323400,2019,0,0
48201323500,2019,0,0
48201411700,2019,0,0
48201412000,2019,0,0
48201432600,2019,0,0
48201340600,2019,0,0
48201340800,2019,0,0
48201433300,2019,0,0
48201554103,2019,0,0
48201554104,2019,0,0
48201555102,2019,0,0
48201553201,2019,0,0
48201550304,2019,0,0
48201520502,2019,0,0
48201240905,2019,0,0
48201550406,2019,0,0
48201520604,2019,0,0
48201521501,2019,0,0
48201250304,2019,0,0
48201250602,2019,0,0
48201241301,2019,0,0
48201433100,2019,0,0
48201232402,2019,0,0
48201232403,2019,0,0
48201233101,2019,0,0
48201233003,2019,0,0
48201431102,2019,0,0
48201431101,2019,0,0
48201433003,2019,0,0
48201432901,2019,0,0
48201433202,2019,0,0
48201433201,2019,0,0
48201552102,2019,0,0
48201554002,2019,0,0
48201555401,2019,0,0
48201232701,2019,0,0
48201233103,2019,0,0
48201233702,2019,0,0
48201241101,2019,0,0
48201330302,2019,0,0
48201333201,2019,0,0
48201340301,2019,0,0
48201342001,2019,0,0
48201421101,2019,0,0
48201423301,2019,0,0
48157673600,2019,0,0
48167722900,2019,0,0
48167723100,2019,0,0
48167723200,2019,0,0
48167723300,2019,0,0
48167723000,2019,0,0
48167720800,2019,0,0
48167726000,2019,0,0
48167722800,2019,0,0
48167721600,2019,0,0
48167723800,2019,0,0
48167720100,2019,0,0
48167724900,2019,0,0
48167720200,2019,0,0
48167722200,2019,0,0
48167723600,2019,0,0
48167723900,2019,0,0
48167725700,2019,0,0
48167721800,2019,0,0
48167724200,2019,0,0
48157675800,2019,0,0
48157673300,2019,0,0
48201553403,2019,0,0
48201454502,2019,0,0
48157670400,2019,0,0
48157670300,2019,0,0
48157670700,2019,0,0
48201455102,2019,0,0
48201511302,2019,0,0
48201520601,2019,0,0
48201554001,2019,0,0
48201212300,2019,0,0
48201212400,2019,0,0
48157675300,2019,0,0
48157675600,2019,0,0
48157673700,2019,0,0
48201250701,2019,0,0
48201250702,2019,0,0
48201251503,2019,0,0
48201251402,2019,0,0
48201251902,2019,0,0
48201511001,2019,0,0
48201522302,2019,0,0
48201522202,2019,0,0
48201522301,2019,0,0
48201522201,2019,0,0
48201532502,2019,0,0
48201522500,2019,0,0
48201314001,2019,0,0
48201320602,2019,0,0
48201321401,2019,0,0
48201323702,2019,0,0
48201340203,2019,0,0
48201342002,2019,0,0
48201534001,2019,0,0
48201533902,2019,0,0
48201550603,2019,0,0
48039660705,2019,0,0
48039660609,2019,0,0
48039661902,2019,0,0
48039660806,2019,0,0
48039660603,2019,0,0
48039660608,2019,0,0
48039660610,2019,0,0
48039660704,2019,0,0
48039660501,2019,0,0
48039660503,2019,0,0
48039660804,2019,0,0
48201550601,2019,0,0
48157674404,2019,0,0
48157674403,2019,0,0
48201331602,2019,0,0
48201552602,2019,0,0
48201320601,2019,0,0
48201350601,2019,0,0
48201431401,2019,0,0
48201540502,2019,0,0
48201511301,2019,0,0
48201223001,2019,0,0
48201330303,2019,0,0
48201334003,2019,0,0
48201343301,2019,0,0
48201341501,2019,0,0
48201341502,2019,0,0
48201340302,2019,0,0
48201551702,2019,0,0
48201540602,2019,0,0
48339694203,2019,0,0
48339694209,2019,0,0
48339692004,2019,0,0
48339693402,2019,0,0
48339694603,2019,0,0
48339694205,2019,0,0
48339693703,2019,0,0
48339693303,2019,0,0
48339692603,2019,0,0
48339692010,2019,0,0
48339690501,2019,0,0
48339690405,2019,0,0
48339690406,2019,0,0
48339690403,2019,0,0
48339690407,2019,0,0
48339690205,2019,0,0
48339690204,2019,0,0
48339690206,2019,0,0
48339690207,2019,0,0
48339694308,2019,0,0
48339692303,2019,0,0
48339694501,2019,0,0
48339692502,2019,0,0
48339691202,2019,0,0
48339691801,2019,0,0
48339694303,2019,0,0
48339690702,2019,0,0
48339691802,2019,0,0
48339692604,2019,0,0
48339690203,2019,0,0
48201330301,2019,0,0
48201334001,2019,0,0
48201533702,2019,0,0
48201554501,2019,0,0
48201222402,2019,0,0
48201251501,2019,0,0
48201222501,2019,0,0
48201222401,2019,0,0
48201341302,2019,0,0
48201350801,2019,0,0
48201341201,2019,0,0
48201540601,2019,0,0
48201541203,2019,0,0
48201541100,2019,0,0
48201551000,2019,0,0
48291700400,2019,0,0
48291700900,2019,0,0
48291700500,2019,0,0
48201421302,2019,0,0
48201421204,2019,0,0
48201421801,2019,0,0
48201541205,2019,0,0
48201421301,2019,0,0
48201421206,2019,0,0
48201423203,2019,0,0
48201421502,2019,0,0
48201432101,2019,0,0
48201451501,2019,0,0
48201432006,2019,0,0
48201521202,2019,0,0
48201552303,2019,0,0
48201550306,2019,0,0
48201555504,2019,0,0
48201543009,2019,0,0
48201555304,2019,0,0
48201452102,2019,0,0
48201333301,2019,0,0
48201320901,2019,0,0
48201530102,2019,0,0
48201410601,2019,0,0
48201511201,2019,0,0
48201421103,2019,0,0
48201410706,2019,0,0
48201241501,2019,0,0
48201553901,2019,0,0
48201240704,2019,0,0
48201551300,2019,0,0
48201541008,2019,0,0
48201253601,2019,0,0
48201253102,2019,0,0
48201530501,2019,0,0
48201553404,2019,0,0
48201530502,2019,0,0
48201313102,2019,0,0
48201312602,2019,0,0
48201312502,2019,0,0
48201410703,2019,0,0
48201410802,2019,0,0
48201410501,2019,0,0
48201411003,2019,0,0
48201411002,2019,0,0
48201411503,2019,0,0
48201411001,2019,0,0
48201411801,2019,0,0
48201553405,2019,0,0
48201341101,2019,0,0
48201350603,2019,0,0
48201433006,2019,0,0
48201431203,2019,0,0
48201431403,2019,0,0
48201431404,2019,0,0
48201451406,2019,0,0
48201431206,2019,0,0
48201432903,2019,0,0
48201431205,2019,0,0
48201222601,2019,0,0
48201250408,2019,0,0
48201314005,2019,0,0
48201432703,2019,0,0
48201432704,2019,0,0
48201421104,2019,0,0
48201432004,2019,0,0
48201431504,2019,0,0
48201431304,2019,0,0
48201431503,2019,0,0
48201551502,2019,0,0
48201533803,2019,0,0
48201530701,2019,0,0
48201314401,2019,0,0
48201980300,2019,0,0
48201222602,2019,0,0
48201541500,2019,0,0
48201551400,2019,0,0
48291700600,2019,0,0
48291701400,2019,0,0
48291701200,2019,0,0
48291701000,2019,0,0
48291700100,2019,0,0
48291700200,2019,0,0
48291701300,2019,0,0
48291700700,2019,0,0
48291701100,2019,0,0
48201551800,2019,0,0
48201232303,2019,0,0
48201232202,2019,0,0
48201342802,2019,0,0
48201232305,2019,0,0
48201542002,2019,0,0
48201321302,2019,0,0
48201221702,2019,0,0
48201221602,2019,0,0
48201222505,2019,0,0
48201333802,2019,0,0
48201543010,2019,0,0
48201542106,2019,0,0
48201543005,2019,0,0
48201542305,2019,0,0
48201541006,2019,0,0
48201543011,2019,0,0
48201421601,2019,0,0
48201421501,2019,0,0
48201423002,2019,0,0
48201532800,2019,0,0
48201532900,2019,0,0
48201533000,2019,0,0
48201542500,2019,0,0
48201542600,2019,0,0
48201542700,2019,0,0
48201533100,2019,0,0
48201533200,2019,0,0
48201533500,2019,0,0
48201533600,2019,0,0
48201542800,2019,0,0
48201553300,2019,0,0
48201553500,2019,0,0
48201423001,2019,0,0
48201422406,2019,0,0
48201422601,2019,0,0
48201422602,2019,0,0
48201422502,2019,0,0
48201541401,2019,0,0
48201541702,2019,0,0
