Geo,Year,D3bpo4
48201211301,2019,255.1576007
48201211302,2019,210.3039863
48201211400,2019,234.6502301
48201211501,2019,178.0533705
48201211502,2019,259.2265556
48201211600,2019,181.6630549
48201211700,2019,133.1000332
48201211900,2019,113.9106726
48201212300,2019,941.8732425
48201212400,2019,118.5599612
48201212500,2019,120.3840623
48201220100,2019,82.01361109
48201220200,2019,131.6876303
48201220300,2019,26.07884208
48201220400,2019,32.57804801
48201220500,2019,128.5166848
48201220600,2019,27.01510528
48201220701,2019,25.56632042
48201220702,2019,42.28591511
48201220800,2019,27.887661
48201220900,2019,53.94587844
48201221000,2019,27.93285576
48201221100,2019,29.81412294
48201221200,2019,58.308892
48201221301,2019,70.15749354
48201221302,2019,26.91256244
48201221400,2019,31.28820127
48201221501,2019,21.08234214
48201221502,2019,7.297175705
48201221601,2019,22.04602942
48201221602,2019,35.79538956
48201221701,2019,7.605813722
48201221702,2019,1.678814789
48201221800,2019,23.4039697
48201221900,2019,42.97610402
48201222000,2019,60.10887779
48201222100,2019,86.05360254
48201222200,2019,41.39551208
48201222300,2019,35.71690061
48201222401,2019,17.74457549
48201222402,2019,13.98794882
48201222501,2019,28.93603831
48201222502,2019,24.45622234
48201222504,2019,7.284133954
48201222505,2019,55.72834791
48201222601,2019,4.501591953
48201222602,2019,6.473266078
48201222701,2019,9.969606996
48201222702,2019,34.3779708
48201222800,2019,4.379812505
48201222900,2019,27.09082548
48201223001,2019,81.78556178
48201223002,2019,24.40131254
48201223100,2019,38.32918848
48201230100,2019,62.71001586
48201230200,2019,95.95314339
48201230300,2019,50.62467596
48201230400,2019,89.61720142
48201230500,2019,105.3202703
48201230600,2019,46.45571286
48201230700,2019,62.13665749
48201230800,2019,16.01160232
48201230900,2019,40.6915194
48201231000,2019,28.66869283
48201231100,2019,26.26375641
48201231200,2019,27.27073915
48201231300,2019,54.52101083
48201231400,2019,17.16302941
48201231500,2019,6.553169533
48201231600,2019,35.00429959
48201231700,2019,73.49450622
48201231800,2019,28.53651916
48201231900,2019,29.35097027
48201232000,2019,17.89133193
48201232100,2019,26.45557649
48201232201,2019,19.90756867
48201232202,2019,8.440717664
48201232203,2019,6.081173495
48201232303,2019,23.41087986
48201232304,2019,33.09253984
48201232305,2019,21.15916308
48201232306,2019,14.64903625
48201232402,2019,3.648118901
48201232403,2019,7.0142847
48201232404,2019,26.04081794
48201232405,2019,49.50353201
48201232500,2019,23.9832964
48201232600,2019,41.86602105
48201232701,2019,26.80310097
48201232703,2019,9.926767506
48201232704,2019,20.55209519
48201232801,2019,12.17545463
48201232802,2019,1.019908688
48201232901,2019,22.06024617
48201232902,2019,9.996910288
48201233001,2019,9.315174298
48201233002,2019,15.38722469
48201233003,2019,9.389140984
48201233101,2019,75.60439655
48201233103,2019,84.33177804
48201233104,2019,27.83519185
48201233105,2019,56.45657016
48201233200,2019,47.19959571
48201233300,2019,97.45396609
48201233400,2019,70.61938123
48201233501,2019,14.10181815
48201233502,2019,19.33862073
48201233600,2019,87.80500118
48201233701,2019,62.48995719
