Geo,Year,TotEmp,RetEmp,SvcEmp
48201331501,2045,938.5253115,403.7331612,394.6914326
48201331502,2045,1130.708367,323.4606453,679.1668221
48201331602,2045,1716.27275,137.1815046,451.5228247
48201331603,2045,408.584023,177.4168076,186.5475454
48201331604,2045,155.9646641,63.62107305,89.44384584
48201331700,2045,1132.356578,170.2319867,372.4161053
48201331800,2045,1271.357166,460.2482928,747.7856401
48201331900,2045,384.6655,211.3181028,131.0493759
48201332000,2045,798.5521862,171.1010691,585.8013106
48201332100,2045,207.7215079,126.3252864,55.1182604
48201332200,2045,4054.329298,322.3737571,2111.443564
48201332300,2045,129.5510151,45.05887695,78.22586996
48201332400,2045,382.8663526,177.4770678,170.4223837
48201332500,2045,371.9483243,162.8386664,187.5071198
48201332600,2045,2621.82136,515.5732754,1170.375552
48201332700,2045,4457.797674,371.3774642,1563.000664
48201332800,2045,2774.622527,294.8291321,1803.259752
48201332900,2045,3903.512447,812.1336369,2895.60964
48201333000,2045,708.2968525,279.0523196,376.830289
48201333100,2045,976.702807,237.7069709,737.7543535
48201333201,2045,737.4757427,417.0518647,283.5862453
48201333203,2045,6494.103031,1408.302006,4364.699527
48201333204,2045,129.7884475,8.786927739,118.6096083
48201333205,2045,106.8446921,7.452772302,97.10273364
48201333301,2045,1740.018911,1271.738247,370.9061777
48201333302,2045,10778.11646,1146.734225,5545.061384
48201333501,2045,716.0391503,271.2513533,251.0059904
48201333502,2045,651.7523338,278.658635,261.7754013
48201333600,2045,611.0728075,166.4719066,366.3552544
48201333700,2045,4662.18791,1090.161667,920.7575756
48201333801,2045,873.6546542,197.477732,197.8370006
48201333802,2045,461.6618593,127.071772,202.977746
48201333903,2045,2370.251781,1936.547347,386.0152683
48201333904,2045,738.7759806,267.9265901,226.3327742
48201333905,2045,960.6461016,209.2006933,307.3674953
48201333906,2045,579.3196871,456.1134337,114.6113867
48201334001,2045,1958.274349,1382.995392,543.2939879
48201334002,2045,1437.324438,1043.375505,372.2873298
48201334003,2045,988.7966576,326.3031437,477.743784
48201334101,2045,16240.30378,6090.92058,4336.179931
48201334102,2045,6045.317233,2213.256131,1387.887858
48201340101,2045,1845.460543,348.8262802,459.0317825
48201340102,2045,1291.020037,514.4892558,394.7200891
48201340201,2045,1346.098688,164.3190826,855.2642354
48201340202,2045,2256.393,772.6387372,1169.409159
48201340203,2045,1665.09014,208.4098529,1388.910334
48201340301,2045,556.8682127,110.0080127,320.8931425
48201340302,2045,551.6451163,132.4167889,395.9491497
48201340400,2045,3222.227428,787.5407869,2289.61477
48201340501,2045,372.8938716,80.29050486,274.9088684
48201340502,2045,1120.245744,510.9925294,424.4917284
48201340600,2045,482.2362802,112.0596385,320.8431955
48201340701,2045,1719.926942,1319.329112,324.2691274
48201340702,2045,224.9313663,92.47003721,124.992154
48201340800,2045,1186.857985,381.1331108,770.5412858
48201340900,2045,1729.391312,710.7083603,695.4962433
48201341001,2045,2100.953253,1446.485036,634.252501
48201341002,2045,1644.663324,1405.745066,220.2040098
