Geo,Year,D4c
48201241002,2019,0.000713106
48201241101,2019,1.69703E-05
48201241103,2019,0.093433
48201241104,2019,3.89237E-05
48201241105,2019,3.49773E-05
48201241201,2019,0.036311123
48201241202,2019,0.021409951
48201241301,2019,0
48201241302,2019,0.167367313
48201241400,2019,0
48201241501,2019,0.144911777
48201241502,2019,5.964467316
48201241503,2019,42.77187273
48201250101,2019,0.19171503
48201250102,2019,1.09555E-05
48201250201,2019,0
48201250202,2019,0.001083319
48201250303,2019,0
48201250304,2019,0
48201250305,2019,1.16113E-05
48201250306,2019,0
48201250403,2019,0
48201250404,2019,0
48201250405,2019,0
48201250406,2019,1.34118E-07
48201250407,2019,0
48201250408,2019,0
48201250500,2019,0.005211342
48201250601,2019,0.103165597
48201250602,2019,0.053403663
48201250701,2019,42.77092248
48201250702,2019,0.007308491
48201250801,2019,0
48201250802,2019,0.001820108
48201250901,2019,0.058439492
48201250902,2019,0.002877492
48201251000,2019,0.040118985
48201251100,2019,0.489829627
48201251200,2019,0.00305866
48201251300,2019,3.431735613
48201251401,2019,0
48201251402,2019,0.031426624
48201251501,2019,0.002261477
48201251503,2019,0.000301289
48201251504,2019,1.600307914
48201251505,2019,1.411285345
48201251600,2019,0
48201251701,2019,0
48201251702,2019,0
48201251800,2019,0
48201251902,2019,0
48201251903,2019,0
48201251904,2019,0
48201252001,2019,0
48201252002,2019,0
48201252003,2019,0
48201252100,2019,0
48201252201,2019,0
48201252202,2019,0
48201252303,2019,3.17209E-05
48201252304,2019,9.90274E-06
48201252305,2019,0
48201252306,2019,0.000364445
48201252400,2019,0.032424457
48201252500,2019,14.22570825
48201252601,2019,7.29538E-05
48201252602,2019,2.1888E-07
48201252700,2019,0
48201252800,2019,0
48201252901,2019,0
48201252902,2019,0
48201253000,2019,0.030433275
48201253101,2019,0.019727934
48201253102,2019,0.017120642
48201253201,2019,0.339555948
48201253202,2019,13.01110117
48201253300,2019,4.67816E-05
48201253501,2019,0.035664344
48201253502,2019,0.006348578
48201253601,2019,4.55007E-05
48201253602,2019,0
48201253700,2019,0.026366391
48201253800,2019,0.003555046
48201253900,2019,0
48201254000,2019,0
48201254100,2019,0
48201254200,2019,0
48201254300,2019,0
48201254400,2019,0
48201254600,2019,0
48201254700,2019,0
48201254800,2019,0
48201310101,2019,588.8589329
48201310102,2019,207.7730868
48201310200,2019,868.1899071
48201310300,2019,460.5792573
48201310400,2019,73.89988784
48201310500,2019,93.63910843
48201310600,2019,61.60078036
48201310700,2019,27.00123075
48201310800,2019,47.40323117
48201310900,2019,64.47094238
48201311001,2019,10.26263859
48201311002,2019,14.63199398
48201311100,2019,28.88369454
48201311200,2019,9.807798437
48201311300,2019,8.888312165
48201311400,2019,14.50445325
48201311501,2019,3.994039966
48201311502,2019,12.83729352
48201311600,2019,2.636391466
48201311701,2019,18.84199486
48201311702,2019,19.96027058
48201311800,2019,38.38387798
48201311900,2019,153.2415357
48201312000,2019,188.8098079
48201312200,2019,42.3787242
48201312300,2019,117.856171
48201312400,2019,34.4525253
48201312501,2019,2094.326678
48201312502,2019,767.1374059
48201312601,2019,174.5778172
48201312602,2019,132.1101952
48201312603,2019,365.1640241
48201312700,2019,38.16696875
48201312800,2019,35.91927028
48201312901,2019,18.24487002
48201312902,2019,18.19196981
48201313000,2019,60.7868563
48201313101,2019,147.2302224
48201313102,2019,1840.713772
48201313201,2019,78.67302167
48201313202,2019,23.4811408
48201313300,2019,57.31061451
48201313400,2019,34.85300509
48201313500,2019,27.87725808
48201313600,2019,41.35154066
48201313700,2019,35.18851373
48201313801,2019,5.103616802
48201313802,2019,14.52244333
48201313901,2019,86.76171543
48201313902,2019,6.396514574
48201314001,2019,318.2441643
48201314003,2019,91.69822192
48201314004,2019,13.79779521
48201314005,2019,45.11224281
48201314301,2019,2.01848686
48201314302,2019,12.04003561
48201314401,2019,324.2546039
48201314402,2019,261.6097936
48201320100,2019,6.509849748
48201320201,2019,11.40931214
48201320202,2019,12.18239147
48201320500,2019,11.4185979
48201320601,2019,3.793879834
48201320602,2019,6.706968514
48201320700,2019,26.55411913
48201320800,2019,1.351619083
48201320901,2019,0.170363307
48201320902,2019,0.181178633
48201321001,2019,1.761824187
48201321002,2019,1.634016513
48201321101,2019,14.81465605
48201321102,2019,3.708240239
48201321200,2019,0.012275031
48201321301,2019,1.58568E-05
48201321302,2019,0.000140733
48201321401,2019,0.94145235
48201321402,2019,0.067045096
48201321500,2019,0.00070195
48201321600,2019,3.147502689
48201321700,2019,3.625589228
48201321800,2019,3.980098412
48201321900,2019,3.110320436
48201322000,2019,0.028001037
48201322100,2019,0.002441703
48201322200,2019,1.27501E-06
48201322600,2019,1.03127E-06
48201322701,2019,0
48201322702,2019,1.60957E-06
48201322800,2019,8.90765E-08
48201322900,2019,5.01467E-13
48201323000,2019,0
48201323100,2019,0
48201323200,2019,0
48201323300,2019,0
48201323400,2019,2.95063E-09
48201323500,2019,4.98572E-06
48201323601,2019,0
48201323602,2019,5.08423E-07
48201323701,2019,0
48201323702,2019,0
48201323801,2019,0
48201323802,2019,0
48201323900,2019,0
48201324000,2019,0.025930169
48201324101,2019,0.17953866
48201324102,2019,0.300928772
48201324200,2019,5.785039827
48201330101,2019,3.346040079
48201330102,2019,4.498875804
48201330200,2019,8.004747335
48201330301,2019,1.76094443
48201330302,2019,7.656541352
48201330303,2019,45.18011092
48201330400,2019,9.652825371
48201330500,2019,4.389696652
48201330600,2019,52.83101824
48201330700,2019,5.469195513
48201330801,2019,0.28043571
48201330802,2019,34.17997583
48201330901,2019,9.396486093
48201330902,2019,5.758596472
48201331100,2019,40.38779277
48201331200,2019,30.38028804
48201331300,2019,10.92374869
48201331400,2019,9.856728885
48201331501,2019,9.848902167
48201331502,2019,57.03189303
48201331602,2019,18.53210049
48201331603,2019,14.30698432
48201331604,2019,2.986656992
48201331700,2019,18.26722199
48201331800,2019,15.4333685
48201331900,2019,29.14783486
48201332000,2019,60.47217531
48201332100,2019,19.42275273
48201332200,2019,15.67882561
48201332300,2019,13.8009961
48201332400,2019,31.66386044
48201332500,2019,8.949342502
48201332600,2019,14.18510151
48201332700,2019,14.07534284
48201332800,2019,18.72439229
48201332900,2019,21.18405986
48201333000,2019,45.07304552
48201333100,2019,35.33007886
48201333201,2019,11.19715909
48201333203,2019,24.87224672
48201333204,2019,8.648035549
48201333205,2019,7.091981041
48201333301,2019,5.676194249
48201333302,2019,11.20169136
48201333501,2019,22.29733255
48201333502,2019,18.09631524
48201333600,2019,7.852748279
48201333700,2019,20.75259304
48201333801,2019,0.033862285
48201333802,2019,0.006414371
48201333903,2019,6.72576135
48201333904,2019,5.166198414
48201333905,2019,2.025524642
48201333906,2019,0.011601076
48201334001,2019,4.077723244
48201334002,2019,9.817148772
48201334003,2019,8.871223866
48201334101,2019,676.2408568
48201334102,2019,246.3760677
48201340101,2019,0.026033619
48201340102,2019,0.1175776
48201340201,2019,3.70679E-05
48201340202,2019,1.16781E-05
48201340203,2019,0
48201340301,2019,1.06734E-05
48201340302,2019,0
48201340400,2019,1.77208E-06
48201340501,2019,0.038617851
48201340502,2019,0.040141425
48201340600,2019,0.001785772
48201340701,2019,6.759556047
48201340702,2019,0.017833097
48201340800,2019,0.000133437
48201340900,2019,0.025013043
48201341001,2019,0.064870313
48201341002,2019,0.056707973
48201341101,2019,0.069008046
48201341102,2019,13.90112101
48201341201,2019,0.060039871
48201341203,2019,0.013147766
48201341204,2019,0
48201341302,2019,0.052921433
48201341303,2019,0.000385953
48201341304,2019,0.000233468
48201341400,2019,0
48201341501,2019,0
48201341502,2019,0
48201341600,2019,0
48201341700,2019,0
48201341800,2019,0
48201342001,2019,0
48201342002,2019,8.99975E-09
48201342100,2019,0
48201342200,2019,0
48201342300,2019,0
48201342400,2019,3.59127E-08
48201342500,2019,0
48201342700,2019,0
48201342801,2019,0
48201342802,2019,0
48201342900,2019,0
48201343000,2019,0
48201343100,2019,0
48201343200,2019,0
48201343301,2019,0
48201343302,2019,0
48201343601,2019,0.248063708
48201343602,2019,0
48201343700,2019,0
48201350101,2019,5.982109039
48201350102,2019,7.670229072
48201350103,2019,0.014589029
48201350104,2019,0.079651852
48201350201,2019,2.695578675
48201350202,2019,1.321804146
48201350300,2019,0.99599348
48201350400,2019,1.961977388
48201350500,2019,4.63892777
48201350601,2019,17.01808684
48201350603,2019,0.681758835
48201350604,2019,0.324772501
48201350700,2019,0.024261403
48201350801,2019,0.321870153
48201350803,2019,0.024691773
48201350804,2019,0.000533871
48201410101,2019,87.98508711
48201410102,2019,361.029276
48201410201,2019,41.19580295
48201410202,2019,37.89433795
48201410300,2019,42.1531987
48201410401,2019,14.11669582
48201410402,2019,26.43894534
48201410501,2019,25.35893557
48201410502,2019,80.8703673
48201410601,2019,2220.541551
48201410602,2019,1388.122457
48201410703,2019,19.31032781
48201410704,2019,29.34367175
48201410705,2019,26.82395413
48201410706,2019,125.8821798
48201410801,2019,13.42169036
48201410802,2019,15.99869871
48201410900,2019,76.49227456
48201411001,2019,30.13221963
48201411002,2019,19.0661646
48201411003,2019,23.72302996
48201411100,2019,37.211501
48201411200,2019,21.36759185
48201411301,2019,32.57655134
48201411302,2019,41.11623339
48201411400,2019,48.36633318
48201411503,2019,81.95789881
48201411504,2019,114.9049429
48201411505,2019,29.14914956
48201411506,2019,12.97312727
48201411507,2019,14.15170778
48201411600,2019,65.09584727
48201411700,2019,27.41502288
48201411801,2019,92.99535797
48201411802,2019,66.16789669
48201411901,2019,44.57295234
48201411902,2019,108.5545792
48201412000,2019,43.67305075
48201412201,2019,139.7221249
48201412202,2019,441.7960745
48201412300,2019,21.31232821
48201412400,2019,9.305555858
48201412500,2019,4.488717071
48201412600,2019,14.00633184
48201412700,2019,32.2119246
48201412800,2019,13.58624864
48201412901,2019,16.63076722
48201412902,2019,26.30577534
48201413000,2019,15.34404345
48201413100,2019,9.179955447
48201413203,2019,3.234271368
48201413204,2019,3.039056729
48201413205,2019,4.47748342
48201413206,2019,13.43527888
48201413301,2019,22.32316496
48201413302,2019,10.62260991
48201420100,2019,23.56092066
48201420200,2019,25.66109085
48201420300,2019,26.88734403
48201420400,2019,13.59410059
48201420500,2019,3.918789906
48201420600,2019,8.771049632
48201420700,2019,12.91083979
48201420800,2019,27.65367239
48201420900,2019,56.45823762
48201421000,2019,123.4821107
48201421101,2019,65.96071594
48201421103,2019,2.434442116
48201421104,2019,5.254395408
48201421203,2019,3.335950015
48201421204,2019,2.865000397
48201421205,2019,22.26782533
48201421206,2019,1.77648664
48201421301,2019,2.74261095
48201421302,2019,24.28552013
48201421401,2019,1.862113175
48201421402,2019,0.940300371
48201421403,2019,3.813853654
48201421501,2019,15.86675962
48201421502,2019,6.140936591
48201421601,2019,9.00501255
48201421602,2019,25.23234772
48201421700,2019,33.02818574
48201421801,2019,1.81209029
48201421802,2019,5.574928999
48201421900,2019,5.670618797
48201422000,2019,7.80734879
48201422100,2019,10.42376914
48201422200,2019,7.642369467
48201422302,2019,2.660910285
48201422303,2019,1.468052692
48201422304,2019,2.003476979
48201422403,2019,12.65645991
48201422404,2019,1.779903562
48201422405,2019,1.822491908
48201422406,2019,5.380023504
48201422501,2019,3.741085009
48201422502,2019,4.3154535
48201422601,2019,5.527343419
48201422602,2019,16.01218085
48201422701,2019,23.26174631
48201422702,2019,15.98426106
48201422800,2019,25.36901297
48201422900,2019,20.40701392
48201423001,2019,2.191749718
48201423002,2019,9.815226521
48201423100,2019,41.59062289
48201423201,2019,10.79050396
48201423203,2019,7.727575066
48201423204,2019,9.337117684
48201423301,2019,8.258601502
48201423303,2019,1.794576151
48201423304,2019,6.330647008
48201423401,2019,12.62013847
48201423402,2019,19.24314591
48201423500,2019,5.850036823
48201423600,2019,12.27307505
48201430101,2019,149.7297215
48201430102,2019,35.83150169
48201430200,2019,4.367302577
48201430300,2019,26.11414813
48201430400,2019,27.59859584
48201430500,2019,9.944745796
48201430600,2019,25.82381779
48201430700,2019,39.56449079
48201430800,2019,37.60180954
48201430900,2019,21.28184159
48201431001,2019,14.40371998
48201431002,2019,7.623160896
48201431101,2019,12.03043462
48201431102,2019,15.64148319
48201431203,2019,7.572731476
48201431204,2019,8.633538599
48201431205,2019,4.310694789
48201431206,2019,8.97313805
48201431302,2019,11.27126227
48201431303,2019,4.185230123
48201431304,2019,6.402632749
48201431401,2019,5.062636413
48201431403,2019,5.476685698
48201431404,2019,5.862300858
48201431503,2019,2.043129871
48201431504,2019,4.005641396
48201431505,2019,1.406080445
48201431506,2019,3.223228084
48201431600,2019,11.99039467
48201431701,2019,39.89398125
48201431702,2019,17.2549916
48201431801,2019,85.07989713
48201431803,2019,58.49074797
48201431804,2019,175.3701229
48201431901,2019,64.90354147
48201431902,2019,220.5963164
48201432003,2019,18.49180589
48201432004,2019,86.94663328
48201432005,2019,16.24318865
48201432006,2019,18.26689832
48201432101,2019,14.92534995
48201432102,2019,28.95529294
48201432200,2019,40.93490991
48201432301,2019,6.193877643
48201432302,2019,3.647712271
48201432303,2019,15.90923082
48201432401,2019,35.90906655
48201432402,2019,28.96141622
48201432501,2019,11.29195015
48201432502,2019,9.135704647
48201432600,2019,42.57545831
48201432703,2019,8.877371499
48201432704,2019,9.847969949
48201432705,2019,4.12470712
48201432706,2019,5.541857731
48201432803,2019,4.901237991
48201432804,2019,58.39772838
48201432805,2019,29.55848983
48201432806,2019,6.803707449
48201432901,2019,55.75298959
48201432903,2019,3.504022342
48201432904,2019,9.254458276
48201433003,2019,17.86774579
48201433004,2019,41.71853774
48201433005,2019,23.60636422
48201433006,2019,7.628987887
48201433007,2019,8.212150901
48201433100,2019,6.105890739
48201433201,2019,4.400735868
48201433202,2019,4.624078814
48201433300,2019,19.94354504
48201433400,2019,20.08296341
48201433503,2019,1.735275515
48201433504,2019,14.01303771
48201433505,2019,1.065965592
48201433506,2019,0.694338868
48201433507,2019,2.687663016
48201433601,2019,6.895361881
48201433602,2019,21.2055298
48201440101,2019,52.66770108
48201440102,2019,6.134068171
48201450100,2019,2.236199829
48201450200,2019,7.167121161
48201450301,2019,0.676743362
48201450302,2019,1.309487662
48201450401,2019,0.895219566
48201450402,2019,4.734594378
48201450500,2019,12.19258104
48201450600,2019,3.264781572
48201450700,2019,10.01105282
48201450801,2019,0.867212982
48201450803,2019,1.031087603
48201450804,2019,0.59414116
48201450900,2019,24.03568177
48201451003,2019,0.90534346
48201451004,2019,1.789936217
48201451005,2019,1.17576198
48201451006,2019,3.955130353
48201451100,2019,2.70901001
48201451200,2019,2.642590815
48201451301,2019,2.92065664
48201451302,2019,2.663069113
48201451401,2019,1.826956066
48201451404,2019,0.946208401
48201451405,2019,2.714438831
48201451406,2019,4.702109556
48201451407,2019,1.246412609
48201451501,2019,2.672884865
48201451502,2019,5.250142796
48201451603,2019,1.757986592
48201451604,2019,2.669895959
48201451605,2019,1.95600531
48201451606,2019,7.566700543
48201451700,2019,13.26980176
48201451800,2019,97.72447011
48201451902,2019,19.91726527
48201451903,2019,1.722894063
48201451904,2019,4.895238327
48201452001,2019,7.575422647
48201452002,2019,9.354853178
48201452101,2019,85.81868736
48201452102,2019,5.232201927
48201452103,2019,14.74361345
48201452202,2019,37.69376074
48201452203,2019,21.40619711
48201452204,2019,9.885879066
48201452300,2019,19.13960256
48201452401,2019,11.85942576
48201452402,2019,7.597267684
48201452501,2019,27.92372286
48201452502,2019,5.099438242
48201452601,2019,18.00251888
48201452602,2019,33.4569377
48201452701,2019,13.70771122
48201452702,2019,15.89655751
48201452703,2019,10.22293093
48201452801,2019,14.01682644
48201452802,2019,10.02335024
48201452900,2019,7.882252088
48201453001,2019,11.81165128
48201453002,2019,4.739781855
48201453100,2019,6.951527539
48201453201,2019,5.279298939
48201453202,2019,13.14797701
48201453300,2019,63.32563091
48201453401,2019,2.343899984
48201453403,2019,2.227883662
48201453404,2019,1.691010206
48201453405,2019,2.020124759
48201453501,2019,1.412492801
48201453502,2019,9.651213219
48201453601,2019,7.966813588
48201453603,2019,14.9925411
48201453604,2019,3.573622426
48201453701,2019,12.58704754
48201453702,2019,9.602701182
48201453800,2019,5.316291671
48201453901,2019,21.71790083
48201453902,2019,3.168215711
48201454000,2019,2.048327249
48201454100,2019,1.069014494
48201454200,2019,1.062408659
48201454302,2019,1.269511111
48201454303,2019,1.133645064
48201454304,2019,4.545787315
48201454305,2019,19.04874412
48201454400,2019,50.67816885
48201454502,2019,1.275459251
48201454503,2019,0.000215045
48201454504,2019,1.146645544
48201454505,2019,0.214871917
48201454600,2019,23.15187075
48201454700,2019,0.081613698
48201454801,2019,14.02065834
48201454802,2019,5.850284476
48201454901,2019,0
48201454902,2019,0
48201455000,2019,0.008738102
48201455102,2019,0.214158584
48201455103,2019,0.032086946
48201455104,2019,0.021102234
