Geo,Year,SFDU,MFDU,GQDU
1490,2019,2690,427,0
1491,2019,978,2078,0
1492,2019,797,460,0
1493,2019,589,2147,0
1494,2019,396,500,0
1495,2019,450,6406,0
1496,2019,52,1420,0
1497,2019,0,4411,0
1498,2019,0,4987,0
1500,2019,0,2198,0
1501,2019,209,118,0
1502,2019,0,1185,0
1503,2019,854,445,0
1504,2019,4953,137,0
1505,2019,1637,115,606
1506,2019,558,0,0
1507,2019,81,8,0
1508,2019,501,648,0
1509,2019,176,862,0
1510,2019,753,2,0
1511,2019,344,12,0
1512,2019,716,0,0
1513,2019,2792,46,0
1514,2019,4163,248,0
1515,2019,644,0,0
1516,2019,555,159,0
1517,2019,1456,350,0
1518,2019,1553,716,0
1519,2019,1374,4,0
1520,2019,329,280,0
1521,2019,1085,92,0
1522,2019,1573,0,0
1523,2019,1323,414,0
1524,2019,1916,8,0
1525,2019,734,275,0
1526,2019,1149,80,0
1527,2019,512,170,0
1528,2019,44,0,0
1529,2019,43,2716,0
1530,2019,4,1242,0
1531,2019,252,762,0
1532,2019,1216,2742,0
1533,2019,3341,1024,0
1534,2019,2277,1774,0
1535,2019,74,1368,0
1536,2019,802,1923,0
1538,2019,202,88,0
1539,2019,366,0,0
1540,2019,103,1608,660
1541,2019,678,2373,0
1542,2019,1043,46,0
1543,2019,522,0,324
1544,2019,61,941,0
1545,2019,0,181,0
1546,2019,2835,378,0
1547,2019,460,1282,0
1548,2019,1636,8,0
1549,2019,2,4943,0
1550,2019,14,1317,0
1551,2019,714,368,0
1552,2019,90,1590,0
1553,2019,1462,378,0
1554,2019,1114,4154,0
1555,2019,1281,0,0
1556,2019,608,0,0
1557,2019,939,0,0
1558,2019,376,1197,0
1559,2019,743,726,0
1560,2019,958,0,0
1561,2019,989,230,0
1562,2019,1288,16,0
1563,2019,459,1511,0
1564,2019,2,392,0
1565,2019,601,3169,0
1566,2019,859,0,0
1567,2019,285,0,0
1569,2019,0,6620,0
1570,2019,0,2873,0
1571,2019,0,2796,0
1572,2019,136,5478,0
1573,2019,0,1713,0
1574,2019,0,7808,0
1575,2019,0,153,0
1576,2019,392,9453,0
1577,2019,760,1519,0
1578,2019,0,1502,0
1579,2019,1048,2583,0
1580,2019,479,2563,0
1581,2019,0,530,0
1582,2019,2240,0,0
1583,2019,2257,120,0
1584,2019,0,1187,0
1585,2019,0,8046,440
1586,2019,548,5135,0
1587,2019,2998,1964,0
1588,2019,251,206,0
1589,2019,1612,4002,0
1590,2019,738,3684,160
1591,2019,908,0,0
1592,2019,2334,0,0
1593,2019,2080,64,0
1594,2019,2132,264,0
1595,2019,1649,468,0
1596,2019,303,2152,0
1597,2019,2310,654,0
1598,2019,1142,2,0
1599,2019,3232,6014,0
1600,2019,250,1334,0
1601,2019,1357,2396,576
1602,2019,1564,2883,0
1603,2019,1505,261,0
1604,2019,3301,1902,0
1605,2019,286,0,0
1606,2019,521,0,0
1607,2019,3613,144,0
1608,2019,452,296,0
1609,2019,0,1302,0
1610,2019,234,3764,0
1611,2019,0,1903,0
1612,2019,1862,282,0
1613,2019,768,2131,0
1614,2019,6,0,0
1615,2019,0,3962,0
1616,2019,22,1688,0
1617,2019,226,1088,0
1618,2019,1500,947,0
1619,2019,238,631,0
1620,2019,1276,292,0
1621,2019,360,940,0
1622,2019,872,370,0
1623,2019,2654,172,0
1624,2019,892,712,0
1625,2019,745,3054,0
1626,2019,719,780,0
1627,2019,2726,1406,0
1628,2019,509,382,0
1629,2019,628,3725,0
1630,2019,0,1793,0
1631,2019,2126,388,0
1632,2019,1450,1488,0
1633,2019,1107,50,0
1634,2019,762,851,0
1635,2019,538,586,0
1636,2019,766,2298,0
1637,2019,2509,8790,0
1638,2019,1194,1119,0
1639,2019,0,7204,0
1640,2019,0,6216,0
1641,2019,0,8618,0
1642,2019,0,1052,0
1643,2019,762,0,0
1644,2019,3546,6,0
1645,2019,1929,4080,0
1647,2019,1571,1529,0
1648,2019,0,2384,0
1649,2019,592,0,0
1650,2019,8,1744,0
1651,2019,528,108,0
1652,2019,963,0,0
1653,2019,1256,0,0
1654,2019,1064,46,0
1655,2019,741,0,0
1656,2019,1030,2,0
1657,2019,1250,0,0
1658,2019,1673,56,0
1659,2019,954,0,0
1660,2019,957,632,0
1661,2019,1129,0,0
1662,2019,2365,0,0
1663,2019,1600,624,0
1664,2019,3039,4,0
1665,2019,1430,0,0
1666,2019,774,1792,0
1667,2019,452,1250,0
1668,2019,474,1344,0
1669,2019,1794,382,0
1670,2019,610,2448,0
1671,2019,61,4194,0
1672,2019,0,2620,0
1674,2019,662,774,0
1675,2019,0,455,0
1677,2019,602,0,0
1678,2019,0,1302,0
1679,2019,984,800,0
1680,2019,49,3139,0
1681,2019,0,3766,0
1682,2019,0,885,0
1683,2019,176,2763,0
1684,2019,0,1012,0
1686,2019,0,586,0
1687,2019,0,1430,0
1688,2019,822,1286,0
1689,2019,929,2360,0
1690,2019,356,332,0
1691,2019,167,0,0
1692,2019,616,624,0
1693,2019,562,0,0
1694,2019,1535,0,0
1695,2019,1398,2680,0
1696,2019,745,4978,0
1697,2019,116,0,0
1698,2019,562,0,0
1699,2019,104,0,0
1700,2019,106,3520,0
1701,2019,1082,0,0
1702,2019,1056,1944,0
1703,2019,1444,1748,0
1704,2019,2264,0,0
1705,2019,1876,5861,0
1706,2019,1199,2260,0
1709,2019,201,1054,0
1710,2019,200,82,0
1711,2019,3798,2242,0
1712,2019,3721,5592,0
1713,2019,1802,2572,0
1714,2019,1647,1315,0
1715,2019,0,1272,0
1716,2019,2537,3336,0
1717,2019,798,402,0
1718,2019,0,520,0
1719,2019,1228,461,0
1720,2019,0,2404,0
1721,2019,117,3768,0
1722,2019,923,2184,0
1723,2019,1290,6620,0
1724,2019,1740,6418,0
1725,2019,1496,9152,0
1726,2019,4195,2484,0
1727,2019,1456,1339,0
1728,2019,504,2690,0
1729,2019,1454,2530,0
1730,2019,2008,206,0
1731,2019,1126,0,0
1732,2019,1352,0,0
1733,2019,770,6284,0
1734,2019,2204,1983,0
1735,2019,1129,6454,0
1737,2019,3159,0,0
1738,2019,1338,706,0
1739,2019,1170,0,0
1740,2019,678,3650,0
1741,2019,5732,544,0
1742,2019,1399,532,0
1743,2019,3820,856,0
1744,2019,4472,550,0
1745,2019,304,1404,0
1746,2019,0,3140,0
1747,2019,182,0,0
1748,2019,1986,0,0
1749,2019,2121,896,0
1750,2019,1674,0,0
1751,2019,1759,278,0
1752,2019,3221,0,0
1753,2019,930,0,0
1754,2019,290,0,0
1755,2019,1729,0,0
1756,2019,74,2072,0
1758,2019,0,586,0
1760,2019,892,470,0
1761,2019,0,4333,0
1762,2019,2080,1286,0
1764,2019,1347,1323,0
1765,2019,504,1571,0
1766,2019,3002,7025,0
1767,2019,246,4959,0
1770,2019,63,1320,0
1771,2019,1218,624,0
1772,2019,3386,20,0
1773,2019,53,592,0
1774,2019,1540,1300,0
1775,2019,15,0,0
1776,2019,461,2636,0
1777,2019,729,1914,0
1778,2019,2570,16,0
1779,2019,262,746,0
1781,2019,0,2520,0
1782,2019,2230,0,0
1783,2019,419,0,0
1784,2019,2413,0,0
1785,2019,390,0,0
1786,2019,5387,0,0
1787,2019,850,0,0
1788,2019,4248,0,0
1790,2019,4080,1330,0
1791,2019,5278,2,0
1793,2019,5307,0,0
1794,2019,5180,0,0
1795,2019,1988,0,0
1796,2019,2435,0,0
1797,2019,4064,0,0
1798,2019,2818,1449,0
1799,2019,2962,284,0
1800,2019,8133,1276,0
1801,2019,2550,2,0
1802,2019,4079,724,0
1803,2019,3580,0,0
1804,2019,789,0,0
1805,2019,875,0,0
1806,2019,1516,0,0
1807,2019,2341,320,0
1808,2019,349,0,0
1809,2019,0,449,0
1810,2019,1747,188,0
1811,2019,824,0,0
1812,2019,362,4,0
1813,2019,25,0,0
1814,2019,830,0,0
1815,2019,1337,0,0
1816,2019,679,0,0
1817,2019,262,0,0
1818,2019,2,0,0
1819,2019,42,0,0
1820,2019,862,0,0
1821,2019,2281,4,0
1822,2019,2350,0,0
1823,2019,1885,0,0
1824,2019,886,0,0
1825,2019,47,0,0
1826,2019,1945,0,0
1827,2019,1977,0,0
1828,2019,2364,0,0
1829,2019,404,0,0
1830,2019,1739,524,0
1831,2019,2372,0,0
1832,2019,514,652,0
1833,2019,3032,0,0
1834,2019,208,0,0
1835,2019,2673,4,0
1836,2019,3617,0,0
1837,2019,0,1022,0
1838,2019,2079,1166,0
1839,2019,2609,0,0
1840,2019,5855,0,0
1841,2019,1958,0,0
1842,2019,3434,874,0
1843,2019,4390,0,0
1844,2019,4777,8,0
1845,2019,144,0,0
1846,2019,1501,588,0
1847,2019,0,698,0
1848,2019,2703,1536,0
1849,2019,1544,0,0
1850,2019,0,3561,0
1851,2019,1358,5437,0
1852,2019,0,1487,0
1853,2019,4,2191,0
1854,2019,3178,255,0
1856,2019,1189,1930,0
1857,2019,56,1328,0
1858,2019,0,1846,0
1860,2019,46,1015,0
1861,2019,25,6401,0
1864,2019,3113,4657,0
1865,2019,2092,1172,384
1866,2019,1778,653,0
1867,2019,3610,0,0
1868,2019,4606,4464,0
1869,2019,2633,419,0
1870,2019,2268,2218,0
1871,2019,0,1140,0
1872,2019,5274,1796,0
1873,2019,586,9760,0
1874,2019,12,1145,0
1875,2019,161,2072,0
1876,2019,0,2248,0
1877,2019,8,876,0
1878,2019,2060,662,0
1879,2019,3364,28,0
1880,2019,5023,456,0
1881,2019,1995,0,0
1883,2019,698,221,0
1884,2019,3788,670,0
1885,2019,7572,470,0
1886,2019,1755,0,0
1887,2019,4664,104,0
1888,2019,1763,2689,0
1889,2019,1233,0,0
1890,2019,0,2476,0
1891,2019,1557,521,0
1892,2019,4,0,0
1893,2019,2600,0,0
1894,2019,3047,0,0
1895,2019,788,0,0
1896,2019,1770,0,0
1897,2019,4404,0,0
1898,2019,1884,0,0
1899,2019,1994,0,0
1900,2019,2600,1852,0
1901,2019,1602,0,0
1902,2019,1908,0,0
1903,2019,2000,0,0
1904,2019,1196,0,0
1905,2019,510,0,0
1906,2019,1892,0,0
1907,2019,971,0,0
1908,2019,758,0,0
1909,2019,1274,0,0
1910,2019,1080,0,0
1911,2019,2989,6,0
1912,2019,5894,2,0
1913,2019,6060,2,0
1914,2019,7473,0,0
1915,2019,2390,6,0
1916,2019,2272,439,0
1917,2019,2,0,0
1918,2019,2482,0,0
1919,2019,1340,0,0
1920,2019,2202,0,0
1921,2019,1000,0,0
1922,2019,2560,0,0
1923,2019,1849,0,0
1924,2019,950,0,0
1925,2019,9703,2576,0
1926,2019,3934,0,0
1927,2019,1194,1252,0
1928,2019,2676,0,0
1929,2019,1353,764,0
1930,2019,3286,2,0
1931,2019,1958,0,0
1932,2019,1769,2,0
1933,2019,2394,1005,0
1934,2019,458,0,0
1935,2019,26,0,0
1936,2019,640,0,0
1937,2019,310,0,0
1938,2019,24,0,0
1939,2019,565,0,0
1940,2019,168,0,0
1941,2019,100,0,0
1942,2019,2,0,0
1943,2019,1937,0,0
1944,2019,1873,0,0
1945,2019,2,0,0
1946,2019,2,0,0
1947,2019,380,0,0
1949,2019,4,0,0
1950,2019,106,0,0
1951,2019,2961,0,0
1952,2019,118,0,0
1953,2019,257,0,0
1954,2019,300,0,0
1955,2019,98,0,0
1956,2019,544,0,0
1957,2019,450,0,0
1958,2019,32,0,0
1959,2019,197,0,0
1961,2019,340,0,0
1962,2019,674,0,0
1963,2019,1278,0,0
1964,2019,16,0,0
1965,2019,478,0,0
1966,2019,34,0,0
1967,2019,1274,0,0
1968,2019,828,0,0
1969,2019,32,0,0
1970,2019,797,0,0
1971,2019,1282,0,0
1972,2019,512,246,0
1973,2019,911,0,0
1974,2019,1554,4,0
1975,2019,14,1733,0
1976,2019,0,2576,0
1977,2019,479,368,0
1978,2019,2,1200,0
1979,2019,1279,288,0
1980,2019,290,129,0
1982,2019,34,314,0
1983,2019,10,0,0
1984,2019,1134,148,0
1985,2019,2187,2058,0
1986,2019,2153,1730,0
1987,2019,2600,0,0
1988,2019,3141,1523,0
1989,2019,376,640,0
1990,2019,3919,2338,0
1992,2019,884,0,0
1993,2019,369,98,0
1994,2019,59,0,0
1995,2019,2115,323,0
1996,2019,187,1306,0
1997,2019,1723,0,0
1998,2019,786,1316,0
1999,2019,0,527,0
2000,2019,902,81,0
2002,2019,30,310,0
2003,2019,0,2698,0
2004,2019,967,1653,0
2005,2019,1007,0,0
2006,2019,560,0,0
2007,2019,3288,461,0
2008,2019,0,523,0
2009,2019,360,2015,0
2010,2019,549,78,0
2011,2019,6,1049,0
2012,2019,634,3191,0
2013,2019,0,6661,0
2014,2019,4061,2794,0
2015,2019,316,1224,0
2016,2019,0,1853,0
2017,2019,2,1068,0
2019,2019,322,0,0
2020,2019,1107,0,0
2021,2019,584,0,0
2022,2019,2493,0,0
2023,2019,3867,2,0
2024,2019,4473,0,0
2025,2019,2633,0,0
2026,2019,487,0,0
2027,2019,716,0,0
2028,2019,1664,648,0
2029,2019,3135,0,0
2030,2019,4284,0,0
2031,2019,1614,0,0
2032,2019,1050,0,0
2033,2019,1217,0,0
2034,2019,2353,4,0
2035,2019,2340,813,0
2036,2019,2001,178,0
2037,2019,2,507,0
2038,2019,0,235,0
2040,2019,647,92,0
2041,2019,592,350,0
2042,2019,4705,0,0
2043,2019,976,0,0
2044,2019,1000,500,0
2045,2019,789,0,0
2046,2019,1595,0,0
2048,2019,0,3077,0
2049,2019,676,748,0
2050,2019,558,1215,0
2051,2019,508,513,0
2052,2019,2245,204,0
2053,2019,2918,162,0
2054,2019,2233,2592,0
2055,2019,3896,1078,0
2056,2019,0,127,0
2057,2019,3842,1892,0
2058,2019,2132,359,0
2059,2019,630,1348,0
2060,2019,1016,1217,0
2061,2019,182,0,0
2062,2019,2678,0,0
2063,2019,874,0,0
2064,2019,2017,0,0
2065,2019,38,0,0
2066,2019,16,0,0
2067,2019,66,0,0
2068,2019,266,16,0
2069,2019,190,0,0
2070,2019,464,448,0
2071,2019,352,0,0
2072,2019,2,0,0
2073,2019,2638,0,0
2074,2019,5380,0,0
2075,2019,12,0,0
2076,2019,10,0,0
2077,2019,2354,0,0
2078,2019,60,0,0
2079,2019,366,0,0
2080,2019,1344,0,0
2081,2019,3244,0,0
2082,2019,1314,0,0
2083,2019,1201,4,0
2084,2019,1593,0,0
2085,2019,2533,0,0
2086,2019,1702,0,0
2087,2019,1821,0,0
2088,2019,10,0,0
2089,2019,2866,0,0
2090,2019,2459,0,0
2091,2019,1004,0,0
2092,2019,2503,4,0
2093,2019,750,0,0
2094,2019,2531,0,0
2095,2019,375,0,0
2096,2019,461,0,0
2097,2019,536,0,0
2098,2019,626,0,0
2099,2019,886,0,0
2100,2019,1965,4,0
2101,2019,225,0,0
2102,2019,2980,0,0
2103,2019,985,0,0
2104,2019,1469,0,0
2105,2019,812,4,0
2106,2019,788,0,0
2107,2019,1424,0,0
2108,2019,902,0,0
2109,2019,1866,0,0
2110,2019,2418,0,0
2111,2019,337,0,0
2112,2019,1481,0,0
2113,2019,1682,0,0
2114,2019,4586,752,0
2115,2019,0,616,0
2116,2019,677,0,0
2117,2019,1328,60,0
2118,2019,882,1060,0
2119,2019,5153,0,0
2120,2019,173,440,0
2121,2019,894,0,0
2122,2019,2108,3107,0
2123,2019,810,1015,0
2124,2019,3675,1066,0
2125,2019,1352,195,0
2126,2019,643,1145,0
2127,2019,287,3903,272
2128,2019,1702,2556,0
2129,2019,1550,173,0
2130,2019,1579,0,0
2131,2019,299,0,0
2132,2019,2188,0,0
2133,2019,3696,0,0
2134,2019,4139,0,0
2135,2019,4353,618,0
2136,2019,1889,2036,0
2137,2019,4574,570,0
2138,2019,455,0,0
2139,2019,20,0,0
2140,2019,488,284,0
2141,2019,156,0,0
2142,2019,396,0,0
2143,2019,232,1098,0
2144,2019,317,662,0
2145,2019,336,1224,0
2146,2019,2,404,0
2147,2019,780,516,0
2148,2019,988,2029,0
2149,2019,32,2522,0
2150,2019,1476,1325,0
2151,2019,34,3186,0
2152,2019,1743,3117,0
2153,2019,3397,2743,0
2154,2019,1740,1568,0
2155,2019,300,7464,0
2156,2019,3648,1730,0
2157,2019,2837,2,0
2158,2019,2,1185,0
2159,2019,4914,2390,0
2160,2019,2977,2284,0
2161,2019,1713,1720,0
2162,2019,1681,1196,0
2163,2019,2517,1282,0
2164,2019,0,2304,0
2165,2019,332,0,0
2166,2019,152,2748,0
2167,2019,1661,0,0
2168,2019,3718,0,0
2169,2019,2344,0,0
2170,2019,1115,2588,0
2171,2019,1660,12,0
2172,2019,106,3955,0
2173,2019,982,1095,0
2174,2019,1955,2239,0
2175,2019,8,2161,0
2176,2019,0,1519,0
2177,2019,1258,0,0
2178,2019,778,2344,0
2179,2019,1127,487,0
2180,2019,1523,1367,0
2181,2019,3191,2492,0
2182,2019,1878,156,0
2183,2019,3469,2990,0
2184,2019,5120,1295,0
2185,2019,1540,393,0
2186,2019,1522,111,0
2187,2019,4518,4143,0
2188,2019,38,485,0
2189,2019,14,288,0
2190,2019,360,118,0
2191,2019,209,817,0
2192,2019,252,0,0
2193,2019,195,306,0
2194,2019,405,16,0
2195,2019,1371,0,0
2196,2019,696,8,0
2197,2019,592,1128,0
2198,2019,0,1928,0
2199,2019,20,1358,0
2200,2019,615,1169,0
2201,2019,707,876,0
2202,2019,414,3544,0
2203,2019,365,404,0
2204,2019,713,627,0
2205,2019,66,709,0
2206,2019,254,194,0
2207,2019,1577,0,0
2208,2019,138,508,0
2209,2019,1941,613,0
2210,2019,2561,1399,0
2211,2019,1431,632,0
2212,2019,268,3357,0
2213,2019,3826,344,0
2214,2019,5229,0,0
2215,2019,3078,42,0
2216,2019,1500,12,0
2217,2019,1347,84,0
2218,2019,335,999,0
2219,2019,2262,0,0
2220,2019,3634,0,0
2221,2019,180,3724,0
2222,2019,2,0,0
2223,2019,3557,2190,0
2224,2019,7604,0,0
2225,2019,5259,276,0
2226,2019,3207,495,0
2227,2019,1531,908,0
2228,2019,2186,768,0
2229,2019,1112,0,0
2230,2019,4001,0,0
2231,2019,444,0,0
2232,2019,4126,346,0
2233,2019,3872,958,0
2234,2019,1479,60,0
2235,2019,42,766,0
2236,2019,6471,0,0
2237,2019,92,247,0
2238,2019,949,6,0
2239,2019,995,881,0
2240,2019,6103,2192,0
2241,2019,1248,4,0
2242,2019,3459,792,0
2243,2019,2421,1710,0
2244,2019,763,0,0
2245,2019,5574,1296,0
2246,2019,1223,0,0
2247,2019,4414,154,0
2248,2019,7964,1186,0
2249,2019,5532,803,0
2250,2019,5010,401,0
2251,2019,131,811,0
2252,2019,5100,2514,0
2253,2019,3579,616,0
2254,2019,740,536,0
2255,2019,3209,652,0
2256,2019,3687,401,0
2257,2019,2138,24,0
2258,2019,1066,0,0
2259,2019,437,757,0
2260,2019,1984,233,0
2261,2019,296,2966,0
2262,2019,1692,0,0
2263,2019,931,241,0
2264,2019,1488,2285,0
2265,2019,1435,0,0
2266,2019,4225,81,0
2267,2019,1203,2241,0
2268,2019,0,560,0
2269,2019,399,578,0
2270,2019,1781,718,0
2271,2019,1166,0,0
2272,2019,3237,1020,0
2273,2019,79,289,0
2274,2019,4,701,0
2275,2019,2,0,0
2277,2019,311,608,0
2278,2019,340,0,0
2279,2019,22,0,0
2280,2019,416,8,0
2281,2019,18,0,0
2282,2019,702,0,0
2283,2019,40,256,0
2284,2019,1061,886,0
2285,2019,28,358,0
2286,2019,572,4,0
2287,2019,107,4,0
2288,2019,4,0,0
2289,2019,1193,108,0
2290,2019,18,0,0
2291,2019,26,0,0
2292,2019,26,4,0
2296,2019,58,0,0
2298,2019,4,0,0
2301,2019,6,0,0
2302,2019,4,0,0
2303,2019,398,165,432
2304,2019,1417,14,0
2305,2019,10,0,0
2306,2019,22,1988,0
2307,2019,1150,4764,0
2308,2019,2190,280,0
2309,2019,920,20,0
2310,2019,1144,376,0
2311,2019,1155,0,0
2312,2019,7026,768,0
2313,2019,5102,0,0
2314,2019,3287,1106,0
2315,2019,834,519,0
2316,2019,273,0,0
2317,2019,3859,1567,0
2318,2019,3601,4,0
2320,2019,1668,416,0
2321,2019,3526,0,0
2322,2019,3432,171,0
2323,2019,1283,754,0
2324,2019,716,3968,0
2326,2019,283,4294,0
2327,2019,739,99,0
2328,2019,797,147,0
2329,2019,58,216,0
2330,2019,46,0,0
2331,2019,962,0,0
2332,2019,178,81,0
2333,2019,4,0,0
2334,2019,189,0,0
2335,2019,793,1828,0
2336,2019,116,1502,0
2337,2019,1929,1137,0
2338,2019,886,0,0
2339,2019,118,0,0
2340,2019,26,300,0
2341,2019,2318,630,0
2343,2019,5069,570,492
2344,2019,84,795,0
2345,2019,2023,0,0
2346,2019,3137,89,0
2347,2019,1264,1081,0
2348,2019,5406,408,0
2349,2019,2758,0,0
2350,2019,8490,0,0
2351,2019,2585,0,0
2352,2019,2249,416,0
2353,2019,2653,0,0
2354,2019,2847,2,0
2355,2019,5176,0,0
2356,2019,9,0,0
2357,2019,526,628,0
2358,2019,8,0,0
2359,2019,1835,0,0
2360,2019,2440,1004,0
2361,2019,1568,0,0
2362,2019,2255,0,0
2363,2019,37,0,0
2364,2019,840,0,0
2365,2019,485,12,0
2366,2019,0,1402,0
2368,2019,341,62,0
2370,2019,14,570,0
2371,2019,553,505,2
2372,2019,0,1678,0
2373,2019,1259,1318,0
2374,2019,312,332,0
2375,2019,244,0,0
2376,2019,736,396,0
2377,2019,1883,0,0
2378,2019,115,0,0
2379,2019,175,474,0
2380,2019,90,0,0
2381,2019,2531,0,0
2382,2019,2365,1038,0
2383,2019,2021,2,0
2385,2019,1001,472,0
2386,2019,1106,0,0
2387,2019,2539,232,0
2388,2019,2,0,0
2390,2019,2136,0,0
2391,2019,1587,512,0
2392,2019,3415,1044,0
2393,2019,2218,576,0
2394,2019,5080,0,0
2395,2019,3337,703,0
2396,2019,2196,0,0
2397,2019,4925,616,0
2398,2019,2087,268,0
2399,2019,4825,0,0
2400,2019,6413,2034,0
2401,2019,225,368,0
2403,2019,369,4,0
2404,2019,693,0,0
2405,2019,337,0,0
2406,2019,1866,0,0
2407,2019,1025,0,0
2408,2019,3829,2,0
2409,2019,2408,0,0
2410,2019,295,0,0
2411,2019,655,0,0
2412,2019,6215,408,0
2413,2019,3967,674,0
2415,2019,4938,498,0
2416,2019,114,0,0
2417,2019,698,0,0
2418,2019,0,30,0
2419,2019,5169,660,0
2420,2019,3689,2,0
2421,2019,2222,0,0
2422,2019,714,0,0
2423,2019,6504,124,0
2424,2019,2427,0,0
2425,2019,1954,2028,0
2426,2019,3667,0,0
2427,2019,1955,0,0
2428,2019,3101,306,0
2429,2019,1541,1846,0
2430,2019,3295,2,0
2431,2019,1766,0,0
2432,2019,389,0,0
2433,2019,958,0,0
2434,2019,253,10,0
2435,2019,380,0,0
2436,2019,899,0,0
2437,2019,1330,0,0
2438,2019,3670,92,0
2439,2019,1548,0,0
2440,2019,457,8,0
2441,2019,853,0,0
2442,2019,1702,4,0
2443,2019,3021,8,0
2444,2019,5289,0,0
2445,2019,1152,0,0
2446,2019,731,0,0
2447,2019,1309,0,0
2448,2019,160,22,0
2449,2019,249,2,0
2450,2019,2048,0,0
2451,2019,3268,0,0
2452,2019,2393,0,0
2453,2019,1432,0,0
2454,2019,3421,8,0
2455,2019,2,0,0
2457,2019,437,0,0
2458,2019,1534,182,0
2459,2019,607,0,0
2460,2019,23,2,0
2461,2019,3293,156,0
2462,2019,455,0,0
2463,2019,2530,0,0
2464,2019,576,8,0
2465,2019,782,0,0
2466,2019,4,0,0
2467,2019,752,0,0
2468,2019,44,0,0
2469,2019,1324,0,0
2470,2019,1577,16,0
2471,2019,184,0,0
2472,2019,102,0,0
2473,2019,17,0,0
2474,2019,1123,1244,0
2475,2019,1552,2488,0
2476,2019,68,0,0
2477,2019,893,32,0
2478,2019,3496,0,0
2479,2019,2172,0,0
2480,2019,3316,120,0
2481,2019,3371,484,0
2482,2019,2546,48,0
2483,2019,1585,108,0
2485,2019,363,0,0
2486,2019,530,290,0
2491,2019,1215,84,0
2492,2019,256,38,0
2493,2019,57,4,0
2494,2019,34,12,0
2495,2019,667,0,0
2496,2019,4,0,0
2497,2019,199,0,0
2498,2019,3295,182,0
2499,2019,389,0,0
2500,2019,155,20,0
2501,2019,107,0,0
2502,2019,480,18,0
2503,2019,479,208,0
2504,2019,405,0,0
2505,2019,1496,0,0
2506,2019,1997,0,0
2507,2019,315,0,0
2508,2019,1050,0,0
2509,2019,2622,0,0
2510,2019,2368,0,0
2511,2019,3641,0,0
2512,2019,93,0,0
2513,2019,817,2,0
2514,2019,1744,38,0
2515,2019,1198,6,0
2516,2019,4089,48,0
2517,2019,2977,56,0
2518,2019,1416,20,0
2519,2019,1015,0,0
2520,2019,833,0,0
2521,2019,2166,38,0
2522,2019,1233,315,0
2523,2019,819,42,0
2524,2019,836,89,160
2525,2019,720,0,64
2526,2019,1153,681,0
2527,2019,1636,0,0
2528,2019,3715,1283,0
2529,2019,1566,0,0
2530,2019,2946,913,0
2531,2019,1232,0,0
2532,2019,1515,0,0
2533,2019,4,0,0
2534,2019,401,1379,0
2535,2019,205,1878,0
2536,2019,1275,712,0
2537,2019,84,522,0
2538,2019,342,118,0
2539,2019,1158,0,0
2540,2019,645,0,0
2541,2019,1006,267,0
2542,2019,1469,0,0
2543,2019,60,0,0
2544,2019,138,0,0
2545,2019,1220,779,0
2546,2019,191,651,0
2547,2019,534,3754,0
2550,2019,68,4,0
2551,2019,386,54,0
2552,2019,4,0,0
2553,2019,390,24,0
2554,2019,99,36,0
2555,2019,66,4,0
2556,2019,254,46,0
2557,2019,22,0,0
2559,2019,0,602,0
2560,2019,12,200,0
2562,2019,0,88,0
2563,2019,484,132,0
2564,2019,148,0,0
2565,2019,196,12,0
2566,2019,306,154,0
2567,2019,1077,180,0
2568,2019,478,0,0
2569,2019,175,137,0
2570,2019,2650,2414,0
2571,2019,1003,3131,0
2572,2019,121,1601,0
2573,2019,653,1730,0
2574,2019,1283,1145,0
2575,2019,584,2550,0
2576,2019,1115,532,0
2577,2019,218,878,0
2578,2019,272,3405,0
2579,2019,170,0,0
2580,2019,2664,1766,0
2581,2019,1514,564,0
2582,2019,848,782,0
2583,2019,923,202,0
2584,2019,970,466,0
2585,2019,12,248,0
2586,2019,280,0,0
2587,2019,522,6,0
2588,2019,187,712,0
2589,2019,65,0,0
2590,2019,38,0,0
2591,2019,40,0,0
2592,2019,372,56,0
2593,2019,1460,1560,0
2594,2019,23,0,0
2595,2019,151,8,0
2596,2019,720,186,0
2597,2019,438,16,0
2598,2019,1295,92,0
2599,2019,596,64,0
2600,2019,1257,16,0
2602,2019,491,28,0
2603,2019,92,40,0
2604,2019,440,44,0
2605,2019,178,40,0
2606,2019,335,4,0
2608,2019,3052,24,0
2609,2019,2225,260,0
2611,2019,157,296,0
2612,2019,100,0,0
2613,2019,883,64,0
2614,2019,0,596,0
2615,2019,282,0,0
2616,2019,309,0,0
2617,2019,791,0,0
2618,2019,938,0,0
2620,2019,814,152,0
2621,2019,1663,0,0
2622,2019,48,738,0
2623,2019,1758,0,0
2624,2019,1308,50,0
2625,2019,900,188,0
2626,2019,1233,560,0
2627,2019,2365,2,0
2628,2019,868,0,0
2629,2019,1892,0,0
2630,2019,276,0,0
2632,2019,170,0,0
2634,2019,2208,120,0
2635,2019,2080,0,0
2636,2019,574,0,0
2637,2019,2919,1306,0
2649,2019,4,0,0
2650,2019,654,16,0
2652,2019,2574,396,0
2653,2019,781,0,0
2654,2019,825,0,0
2655,2019,839,0,0
2656,2019,386,0,0
2657,2019,513,0,0
2658,2019,34,0,0
2660,2019,62,0,0
2661,2019,554,12,0
2662,2019,279,8,0
2663,2019,555,214,0
