"Geo","Year","SFDU","MFDU","GQDU"
492,2019,1055,105,0
493,2019,1236,169,0
494,2019,677,183,0
495,2019,697,115,0
496,2019,294,111,0
497,2019,1227,157,0
498,2019,573,140,0
499,2019,426,317,0
500,2019,110,45,0
501,2019,455,44,0
502,2019,630,88,0
503,2019,486,189,0
504,2019,235,105,0
505,2019,437,193,0
506,2019,25,12,0
507,2019,295,239,0
508,2019,156,6,0
511,2019,38,0,0
512,2019,20,2,0
517,2019,1003,17,0
518,2019,322,29,0
519,2019,76,0,0
520,2019,53,0,0
521,2019,128,2,0
523,2019,0,2,0
524,2019,67,245,0
526,2019,22,0,0
527,2019,12,2,0
528,2019,159,12,0
530,2019,9,0,0
531,2019,0,39,0
532,2019,0,6,0
533,2019,10,3,0
536,2019,75,39,0
537,2019,357,67,0
538,2019,152,122,0
539,2019,180,82,0
540,2019,217,58,0
541,2019,67,44,0
542,2019,121,101,0
544,2019,106,63,0
545,2019,3,0,0
547,2019,178,150,0
548,2019,0,190,0
549,2019,89,11,0
550,2019,163,180,0
551,2019,28,25,0
553,2019,199,120,0
554,2019,72,107,0
555,2019,101,49,0
556,2019,93,34,0
557,2019,71,18,0
561,2019,47,2,0
562,2019,37,7,0
563,2019,1,46,0
564,2019,586,273,0
565,2019,565,447,0
566,2019,319,115,0
567,2019,20,8,0
568,2019,404,580,0
569,2019,22,24,0
570,2019,434,170,0
571,2019,50,2,0
572,2019,516,199,0
573,2019,338,420,0
574,2019,311,165,0
575,2019,431,224,0
576,2019,494,151,0
577,2019,363,156,0
578,2019,323,59,0
579,2019,33,0,0
580,2019,727,141,0
581,2019,725,219,0
582,2019,595,122,0
583,2019,345,58,0
584,2019,1,24,0
585,2019,27,4,0
586,2019,59,274,0
587,2019,603,153,0
588,2019,377,134,0
589,2019,722,8,0
590,2019,681,61,0
591,2019,1082,112,0
592,2019,367,428,1502
593,2019,125,292,0
594,2019,210,72,0
595,2019,44,0,0
596,2019,206,45,0
597,2019,215,71,0
598,2019,177,88,0
599,2019,218,121,0
600,2019,140,94,0
601,2019,131,67,0
602,2019,483,214,0
603,2019,308,88,0
604,2019,260,411,0
605,2019,194,134,0
606,2019,509,233,0
607,2019,1,0,0
608,2019,106,252,0
609,2019,46,86,0
610,2019,0,396,0
611,2019,0,179,0
612,2019,7,2,0
613,2019,62,67,0
614,2019,1,0,0
615,2019,0,4,0
616,2019,0,151,0
617,2019,0,256,0
618,2019,26,32,0
619,2019,179,76,0
620,2019,47,30,0
621,2019,40,66,0
622,2019,6,18,0
623,2019,14,70,0
624,2019,133,156,0
625,2019,416,394,0
626,2019,16,807,0
627,2019,21,212,0
628,2019,4,24,0
629,2019,68,41,0
630,2019,99,360,0
631,2019,223,113,0
632,2019,252,511,0
633,2019,419,620,0
634,2019,114,73,0
635,2019,384,218,0
636,2019,322,230,0
637,2019,247,468,0
644,2019,618,159,0
645,2019,1,0,0
647,2019,607,13,0
649,2019,355,182,0
650,2019,300,2,0
651,2019,148,99,0
652,2019,273,244,0
653,2019,102,299,0
655,2019,842,658,38
657,2019,310,63,0
658,2019,171,257,0
659,2019,680,137,0
660,2019,737,26,0
661,2019,641,112,0
662,2019,385,352,0
663,2019,25,120,0
664,2019,379,0,0
666,2019,321,119,0
667,2019,491,102,0
669,2019,281,30,0
670,2019,269,308,0
671,2019,47,294,528
672,2019,0,137,0
674,2019,364,239,0
675,2019,779,461,0
676,2019,103,122,0
677,2019,0,224,0
679,2019,0,333,0
680,2019,2,0,0
681,2019,198,175,0
682,2019,416,340,0
683,2019,0,5,0
685,2019,23,30,0
687,2019,80,1088,0
688,2019,4,0,0
689,2019,0,1648,0
690,2019,2,495,0
691,2019,0,2194,0
692,2019,0,5,0
693,2019,0,342,0
694,2019,0,756,0
695,2019,0,946,0
696,2019,0,5,0
697,2019,0,246,0
699,2019,0,678,0
700,2019,0,1257,0
702,2019,0,1401,0
703,2019,97,678,1
704,2019,12,0,0
705,2019,396,205,0
706,2019,150,0,0
707,2019,353,398,0
708,2019,142,89,0
709,2019,82,629,0
710,2019,0,327,0
711,2019,1009,0,0
712,2019,1166,19,0
713,2019,1292,55,0
714,2019,808,35,0
715,2019,1233,29,0
716,2019,16,6,0
717,2019,302,772,0
718,2019,468,25,0
719,2019,384,89,0
721,2019,532,275,0
722,2019,623,536,0
723,2019,79,374,0
724,2019,392,465,0
727,2019,0,186,0
728,2019,736,149,0
729,2019,1346,553,0
730,2019,167,3818,0
731,2019,1231,226,0
732,2019,730,648,0
733,2019,0,1453,0
734,2019,109,0,0
735,2019,498,628,0
736,2019,0,1072,0
737,2019,362,0,0
738,2019,569,152,0
739,2019,560,0,0
740,2019,158,146,0
741,2019,123,0,0
742,2019,34,25,0
743,2019,536,65,0
744,2019,171,92,0
745,2019,280,40,0
746,2019,481,582,0
747,2019,138,220,0
748,2019,0,1686,0
749,2019,0,779,0
750,2019,577,36,0
751,2019,123,796,0
752,2019,163,569,0
753,2019,371,496,0
754,2019,107,723,0
755,2019,65,684,0
756,2019,146,359,0
757,2019,211,63,0
758,2019,109,0,0
759,2019,3,595,0
760,2019,50,321,0
761,2019,0,175,0
762,2019,24,361,0
763,2019,529,243,0
764,2019,448,46,0
765,2019,124,916,0
766,2019,716,391,0
767,2019,231,2716,0
768,2019,0,3885,0
769,2019,1160,1510,0
770,2019,117,3912,0
771,2019,2,2022,0
772,2019,444,2048,0
773,2019,0,3760,0
774,2019,62,734,0
775,2019,0,2067,0
776,2019,2,265,0
777,2019,0,916,0
778,2019,0,156,0
779,2019,740,317,0
780,2019,135,821,0
781,2019,99,2217,167
782,2019,342,1085,0
783,2019,52,1151,0
784,2019,70,1988,0
785,2019,13,1464,0
786,2019,199,106,0
787,2019,88,55,0
788,2019,391,0,0
789,2019,156,1,0
790,2019,88,2084,0
791,2019,42,450,0
792,2019,284,1111,0
793,2019,43,244,0
794,2019,0,5,0
795,2019,349,508,0
796,2019,303,2362,0
797,2019,0,88,0
798,2019,0,1955,0
799,2019,0,931,0
800,2019,0,5,0
801,2019,0,694,0
802,2019,0,960,0
804,2019,0,253,0
805,2019,467,2212,0
806,2019,100,973,0
807,2019,0,5,0
808,2019,0,2992,0
809,2019,201,1372,0
810,2019,0,173,0
811,2019,0,5,0
812,2019,0,138,0
813,2019,0,11,0
814,2019,0,5,0
815,2019,1539,244,0
816,2019,0,1021,0
817,2019,1636,1437,0
818,2019,239,3441,0
819,2019,0,32,0
820,2019,327,1386,0
821,2019,1,0,0
822,2019,843,580,0
823,2019,787,480,0
824,2019,36,3599,0
825,2019,115,699,0
826,2019,12,400,0
827,2019,230,0,0
828,2019,78,0,0
829,2019,110,0,0
830,2019,427,0,0
831,2019,69,0,0
832,2019,490,1,0
833,2019,161,668,0
834,2019,142,0,0
835,2019,140,0,0
836,2019,332,0,0
837,2019,83,0,0
838,2019,155,0,0
839,2019,239,0,0
840,2019,38,193,0
841,2019,205,0,0
842,2019,439,0,0
843,2019,532,0,0
844,2019,488,422,0
845,2019,261,14,0
846,2019,148,647,0
847,2019,251,0,0
848,2019,60,164,0
849,2019,105,0,0
850,2019,165,328,0
851,2019,808,85,0
852,2019,380,193,0
853,2019,37,1601,0
854,2019,197,205,0
855,2019,301,1173,0
856,2019,677,562,0
857,2019,810,10,0
858,2019,47,41,0
859,2019,448,0,0
860,2019,319,0,0
861,2019,155,138,0
862,2019,284,422,0
863,2019,20,0,0
864,2019,406,2,0
865,2019,0,5,0
866,2019,296,0,0
867,2019,79,330,0
868,2019,131,287,0
869,2019,475,198,0
871,2019,501,403,0
872,2019,493,612,0
873,2019,418,528,0
874,2019,1072,298,0
875,2019,307,680,234
876,2019,333,0,0
877,2019,0,386,0
878,2019,253,568,0
879,2019,751,934,0
880,2019,425,97,0
881,2019,883,354,0
882,2019,435,1134,0
883,2019,177,275,0
884,2019,967,645,0
885,2019,750,0,0
886,2019,982,1074,0
887,2019,155,44,380
888,2019,1261,1073,552
889,2019,19,0,0
890,2019,1204,1608,0
891,2019,274,523,0
892,2019,244,542,0
893,2019,146,345,216
894,2019,0,634,0
895,2019,277,435,0
896,2019,207,249,0
897,2019,183,0,0
898,2019,199,459,0
899,2019,787,1085,0
900,2019,1075,308,0
901,2019,55,1244,0
902,2019,207,318,0
903,2019,0,5,0
904,2019,2,0,0
905,2019,18,45,0
906,2019,3,151,0
908,2019,0,5,0
909,2019,84,0,0
910,2019,293,10,0
911,2019,643,830,0
912,2019,214,2,0
913,2019,789,78,0
914,2019,0,5,0
915,2019,131,0,0
916,2019,0,5,0
917,2019,55,207,0
918,2019,2,0,0
919,2019,14,452,0
920,2019,180,1415,0
921,2019,0,5,0
922,2019,0,708,0
923,2019,297,61,0
924,2019,619,48,0
925,2019,17,0,0
926,2019,342,939,0
927,2019,0,401,0
928,2019,0,5,0
929,2019,464,1754,0
930,2019,329,44,0
931,2019,486,91,0
932,2019,364,20,0
933,2019,1690,480,0
934,2019,458,265,0
935,2019,175,115,0
936,2019,213,46,0
937,2019,187,48,0
938,2019,1350,206,0
939,2019,443,386,0
940,2019,671,495,0
941,2019,1008,59,0
942,2019,16,5,0
943,2019,96,78,137
944,2019,558,224,0
945,2019,324,288,0
946,2019,616,58,0
947,2019,481,4,0
948,2019,321,1204,0
949,2019,91,831,0
950,2019,142,0,0
951,2019,900,140,0
952,2019,497,12,0
953,2019,795,31,0
954,2019,315,1,0
955,2019,660,20,0
956,2019,551,172,0
957,2019,474,54,0
958,2019,635,100,0
959,2019,1270,28,0
960,2019,1312,55,0
961,2019,15,1055,0
962,2019,127,392,0
963,2019,1018,57,0
964,2019,0,5,0
965,2019,696,200,0
966,2019,411,4,0
967,2019,425,0,0
968,2019,327,341,0
969,2019,87,966,0
970,2019,23,408,0
971,2019,84,0,0
972,2019,0,5,0
973,2019,467,8,0
974,2019,218,798,0
975,2019,0,5,0
976,2019,11,1440,0
977,2019,0,5,0
978,2019,644,1622,0
979,2019,8,380,0
980,2019,181,4,0
981,2019,362,20,0
982,2019,140,437,0
983,2019,355,0,0
984,2019,169,11,0
985,2019,1261,4,0
986,2019,258,297,0
987,2019,433,186,0
988,2019,358,4,0
989,2019,1284,504,0
990,2019,375,76,0
991,2019,1117,657,0
992,2019,787,1012,0
993,2019,415,175,0
994,2019,948,267,0
995,2019,942,26,0
996,2019,1017,0,0
997,2019,604,0,0
998,2019,728,16,0
999,2019,981,0,0
1000,2019,237,0,0
1001,2019,1463,57,0
1002,2019,386,26,0
1004,2019,197,652,0
1006,2019,627,0,0
1007,2019,0,982,0
1008,2019,888,0,0
1009,2019,0,5,0
1010,2019,368,494,0
1011,2019,460,282,0
1012,2019,142,132,0
1013,2019,1,0,0
1014,2019,345,0,0
1015,2019,0,1015,0
1016,2019,114,312,0
1017,2019,290,98,0
1018,2019,424,0,0
1019,2019,4,0,0
1020,2019,510,0,0
1021,2019,188,303,152
1022,2019,2092,5,0
1023,2019,963,34,0
1024,2019,494,0,0
1025,2019,452,7,0
1026,2019,836,0,0
1027,2019,446,0,0
1028,2019,875,0,0
1029,2019,2,0,0
1030,2019,836,0,0
1031,2019,536,0,0
1032,2019,1106,4,0
1033,2019,1,0,0
1034,2019,0,5,0
1035,2019,1381,120,0
1036,2019,2761,0,0
1037,2019,1592,117,0
1038,2019,573,324,0
1039,2019,964,0,0
1040,2019,522,0,0
1041,2019,0,5,0
1042,2019,56,0,0
1043,2019,24,2,0
1044,2019,513,180,0
1045,2019,296,26,0
1046,2019,273,176,0
1047,2019,226,5,0
1048,2019,157,180,0
1049,2019,397,122,0
1050,2019,3,0,0
1051,2019,267,71,0
1052,2019,637,58,0
1053,2019,497,61,0
1054,2019,564,51,0
1055,2019,463,20,0
1056,2019,558,185,0
1057,2019,415,10,0
1058,2019,415,5,0
1059,2019,422,18,0
1060,2019,651,6,0
1061,2019,638,9,0
1062,2019,674,28,0
1063,2019,305,2,0
1064,2019,613,5,0
1065,2019,909,42,0
1066,2019,132,2,0
1067,2019,133,270,0
1068,2019,566,12,0
1069,2019,605,2,0
1070,2019,338,24,0
1071,2019,109,5,0
1072,2019,347,20,0
1073,2019,799,25,0
1075,2019,1338,95,0
1076,2019,568,533,0
1077,2019,737,338,0
1078,2019,2,0,0
1079,2019,800,39,0
1080,2019,12,0,0
1081,2019,5,0,0
1082,2019,632,10,0
1083,2019,137,2,0
1084,2019,435,59,0
1085,2019,337,28,0
1086,2019,53,18,0
1087,2019,408,154,0
1088,2019,119,15,0
1089,2019,43,239,0
1090,2019,642,45,0
1091,2019,147,2,0
1092,2019,835,105,0
1093,2019,291,52,0
1094,2019,845,234,0
1095,2019,320,47,0
1096,2019,820,53,0
1097,2019,212,9,0
1098,2019,869,17,0
1099,2019,992,60,0
1100,2019,862,316,0
1101,2019,325,83,0
1102,2019,760,7,0
1103,2019,1043,248,0
1104,2019,790,268,0
1105,2019,401,4,0
1106,2019,1160,56,0
1107,2019,461,30,0
1108,2019,1022,9,0
1109,2019,0,2287,0
1112,2019,0,788,0
1114,2019,0,510,0
1116,2019,1,0,0
1117,2019,1016,650,164
1118,2019,614,194,0
1119,2019,432,35,0
1120,2019,722,124,0
1121,2019,1331,10,0
1122,2019,577,13,0
1123,2019,226,2,0
1125,2019,371,238,0
1126,2019,208,161,0
1127,2019,377,111,0
1128,2019,10,12,0
1129,2019,1465,23,0
1130,2019,1609,199,0
1131,2019,309,8,0
1132,2019,1918,34,0
1133,2019,144,16,0
1134,2019,767,64,0
1135,2019,219,15,0
1136,2019,486,0,0
1137,2019,237,35,0
1138,2019,313,75,0
1139,2019,197,106,0
1140,2019,204,80,0
1141,2019,734,83,0
1142,2019,570,27,0
1143,2019,179,4,0
1144,2019,159,40,0
1145,2019,174,58,8
1146,2019,148,38,0
1147,2019,354,146,0
1148,2019,736,40,0
1149,2019,48,0,0
1151,2019,384,15,0
1152,2019,277,0,0
1153,2019,232,2,0
1154,2019,1210,0,0
1155,2019,839,6,0
1156,2019,19,0,0
1157,2019,180,2,0
1158,2019,769,326,0
1159,2019,1176,0,0
1160,2019,1100,12,0
1161,2019,548,92,168
1162,2019,15,303,0
1163,2019,132,7,0
1164,2019,213,16,0
1165,2019,737,86,0
1166,2019,225,2,0
1167,2019,1168,219,0
1168,2019,153,4,0
1169,2019,273,24,0
1170,2019,827,0,144
1171,2019,59,0,0
1172,2019,77,0,0
1173,2019,537,0,0
1174,2019,240,2,0
1175,2019,1338,16,0
1176,2019,3,0,0
1177,2019,513,0,0
1179,2019,6,0,0
1180,2019,1120,0,0
1181,2019,1276,257,0
1182,2019,102,0,0
1183,2019,63,0,0
1184,2019,227,2,0
1185,2019,250,0,0
1186,2019,18,0,0
1187,2019,2411,120,0
1188,2019,275,0,0
1189,2019,1099,52,0
1190,2019,980,9,0
1191,2019,1308,1104,0
1192,2019,962,264,0
1193,2019,796,539,0
1194,2019,1,0,0
1195,2019,124,622,0
1196,2019,114,0,0
1197,2019,180,8,0
1198,2019,765,0,0
1199,2019,52,40,0
1200,2019,176,0,0
1201,2019,258,22,0
1202,2019,39,0,0
1203,2019,720,0,0
1204,2019,118,0,0
1205,2019,128,0,0
1206,2019,716,42,0
1207,2019,642,40,0
1208,2019,951,144,0
1209,2019,1671,86,0
1210,2019,18,2,0
1211,2019,1072,262,0
1212,2019,579,48,0
1213,2019,810,20,0
1215,2019,11,45,0
1216,2019,42,146,0
1217,2019,516,24,0
1218,2019,90,1,0
1219,2019,160,0,0
1220,2019,9,0,0
1223,2019,862,1620,409
1224,2019,756,2,0
1225,2019,195,303,0
1226,2019,20,0,0
1227,2019,141,13,0
1228,2019,383,107,0
1229,2019,9,0,0
1230,2019,309,0,0
1231,2019,141,4,0
1232,2019,46,0,0
1233,2019,389,2,0
1235,2019,73,0,0
1236,2019,428,84,0
1237,2019,509,4,0
1238,2019,22,258,0
1239,2019,1918,318,0
1240,2019,792,26,0
1241,2019,632,7,0
1242,2019,1161,1531,256
1243,2019,459,638,0
1244,2019,332,300,0
1245,2019,2503,219,0
1246,2019,946,226,0
1247,2019,1183,515,0
1248,2019,1396,262,0
1249,2019,1476,2,0
1250,2019,564,856,0
1251,2019,9,40,0
1252,2019,462,112,0
1253,2019,12,8,0
1254,2019,10,4,0
1255,2019,45,124,0
1256,2019,1,0,0
1259,2019,365,484,0
1260,2019,355,501,0
1261,2019,355,267,0
1262,2019,5,145,0
1263,2019,469,32,0
1265,2019,120,29,0
1266,2019,26,9,0
1267,2019,1216,0,0
1268,2019,19,2,0
1269,2019,1017,106,0
1270,2019,1326,626,0
1271,2019,570,294,0
1272,2019,208,367,0
1274,2019,800,421,0
1275,2019,126,51,0
1276,2019,10,0,0
1277,2019,254,111,0
1278,2019,1645,858,0
1279,2019,1,0,0
1280,2019,472,974,0
1281,2019,0,5,0
1282,2019,1217,8,0
1283,2019,156,223,0
1284,2019,1116,771,0
1285,2019,597,0,0
1286,2019,547,113,0
1287,2019,605,62,0
1288,2019,1562,464,0
1289,2019,0,742,0
1290,2019,32,174,0
1291,2019,152,0,0
1292,2019,348,41,0
1293,2019,210,68,0
1294,2019,261,267,0
1295,2019,955,112,0
1296,2019,193,114,0
1297,2019,188,0,0
1298,2019,794,336,0
1299,2019,491,0,0
1301,2019,144,61,0
1302,2019,326,157,0
1303,2019,92,0,0
1304,2019,92,472,0
1305,2019,417,1139,0
1306,2019,595,253,0
1307,2019,192,59,0
1308,2019,332,4,0
1309,2019,153,199,0
1310,2019,602,35,0
1311,2019,254,79,0
1313,2019,1070,48,0
1314,2019,1012,6,0
1315,2019,772,18,0
1316,2019,1,0,0
1317,2019,1530,146,0
1318,2019,1772,664,0
1320,2019,501,307,0
1321,2019,72,343,0
1322,2019,96,6,0
1323,2019,265,1277,0
1324,2019,224,650,0
1325,2019,111,8,0
1326,2019,1,308,0
1327,2019,715,98,0
1328,2019,742,205,0
1329,2019,180,564,0
1330,2019,290,224,0
1331,2019,824,333,0
1332,2019,1180,64,0
1333,2019,839,324,0
1334,2019,272,4,0
1335,2019,266,58,0
1336,2019,675,482,0
1337,2019,231,454,0
1338,2019,93,258,0
1339,2019,252,135,0
1340,2019,222,15,0
1341,2019,65,31,0
1342,2019,33,4,0
1343,2019,373,48,0
1344,2019,69,8,0
1345,2019,541,473,0
1346,2019,118,182,0
1347,2019,390,2,0
1348,2019,124,160,0
1349,2019,25,0,0
1350,2019,591,72,0
1351,2019,124,624,0
1352,2019,0,231,0
1353,2019,1069,20,0
1354,2019,309,126,0
1355,2019,239,0,0
1356,2019,377,6,0
1357,2019,58,4,0
1358,2019,229,0,0
1359,2019,86,0,0
1360,2019,397,248,0
1361,2019,9,0,0
1362,2019,496,896,0
1363,2019,35,559,0
1364,2019,597,664,0
1365,2019,414,0,0
1366,2019,362,8,0
1367,2019,497,0,0
1368,2019,4,105,0
1369,2019,199,12,0
1370,2019,324,558,0
1371,2019,1,134,0
1372,2019,653,300,0
1373,2019,1125,0,0
1374,2019,766,0,0
1375,2019,442,16,0
1376,2019,1070,4,0
1377,2019,332,2,0
1378,2019,471,2,0
1379,2019,537,2,0
1380,2019,413,37,0
1381,2019,41,270,0
1382,2019,82,258,0
1383,2019,145,286,0
1384,2019,415,729,0
1385,2019,562,41,0
1386,2019,248,48,0
1387,2019,607,93,0
1388,2019,17,56,0
1389,2019,198,827,0
1390,2019,170,0,0
1391,2019,0,64,140
1392,2019,31,2023,0
1393,2019,452,0,0
1394,2019,282,482,0
1395,2019,367,136,552
1396,2019,34,63,0
1398,2019,6,10,0
1400,2019,10,0,0
1401,2019,300,1042,0
1402,2019,432,659,0
1403,2019,220,0,0
1404,2019,118,36,0
1405,2019,190,72,0
1406,2019,213,8,0
1407,2019,409,85,0
1408,2019,1208,449,0
1409,2019,1129,40,0
1410,2019,379,6,0
1411,2019,842,102,0
1412,2019,677,0,0
1413,2019,621,0,0
1414,2019,483,0,0
1416,2019,405,50,0
1417,2019,156,0,0
1418,2019,494,0,0
1419,2019,636,4,0
1420,2019,210,2,0
1421,2019,316,0,161
1422,2019,277,72,0
1423,2019,42,43,252
1424,2019,370,41,0
1425,2019,862,91,0
1426,2019,245,99,0
1427,2019,1008,102,0
1428,2019,862,81,0
1429,2019,5,0,0
1430,2019,739,133,0
1431,2019,120,22,0
1432,2019,1037,282,0
1433,2019,379,0,0
1434,2019,1546,66,0
1435,2019,51,315,0
1436,2019,12,2,0
1437,2019,957,0,0
1438,2019,85,0,0
1439,2019,118,6,0
1440,2019,704,2,0
1441,2019,1748,144,0
1442,2019,2,0,0
1443,2019,1377,8,0
1444,2019,5,0,0
1445,2019,1080,0,0
1446,2019,90,0,0
1447,2019,17,0,0
1448,2019,326,8,0
1449,2019,137,0,0
1450,2019,2,200,0
1451,2019,230,18,0
1452,2019,1,0,0
1453,2019,539,0,0
1454,2019,1895,576,0
1455,2019,365,30,0
1456,2019,88,0,0
1457,2019,796,54,0
1458,2019,763,364,0
1459,2019,25,0,0
1460,2019,140,0,0
1461,2019,371,0,0
1462,2019,16,2,0
1463,2019,27,0,0
1464,2019,1,0,0
1465,2019,113,0,0
1466,2019,635,30,0
1467,2019,130,0,0
1468,2019,83,12,0
1469,2019,354,384,0
1470,2019,869,9,0
1471,2019,937,21,0
1472,2019,1424,0,0
1473,2019,728,0,0
1474,2019,1185,4,0
1475,2019,676,268,0
1476,2019,68,876,0
1477,2019,298,0,0
1480,2019,54,6,0
1481,2019,839,115,0
1482,2019,18,68,0
1483,2019,212,0,0
1484,2019,1,0,0
1485,2019,31,1327,0
1487,2019,110,0,0
1488,2019,0,5,0
1489,2019,0,5,0
1490,2019,1344,0,0
1491,2019,173,0,0
1492,2019,230,0,0
1493,2019,294,41,0
1494,2019,198,250,0
1495,2019,224,1275,0
1496,2019,26,0,0
1497,2019,0,643,0
1498,2019,0,5,0
1500,2019,0,259,0
1501,2019,43,0,0
1502,2019,0,301,0
1503,2019,426,0,0
1504,2019,2455,0,0
1505,2019,809,2,303
1506,2019,277,0,0
1507,2019,40,4,0
1508,2019,249,324,0
1509,2019,88,431,0
1510,2019,376,1,0
1511,2019,154,6,0
1512,2019,351,0,0
1513,2019,1382,23,0
1514,2019,2067,124,0
1515,2019,322,0,0
1516,2019,273,6,0
1517,2019,722,63,0
1518,2019,776,0,0
1519,2019,687,2,0
1520,2019,163,0,0
1521,2019,541,4,0
1522,2019,783,0,0
1523,2019,660,2,0
1524,2019,941,4,0
1525,2019,366,0,0
